DETAIL_ID,EXHIBIT_ID,TYPE,NAME,VALUE,SUB_VALUE,OPEN_YN,REG_DT,REG_ID,UP_DT,UP_ID
"4,003","1,047",E,재질,"육방정계, 삼방정계",,Y,12-21-2015 00:00:00,superadmin,,
"4,004","1,047",E,용도/기능,대표적인 탄산염광물로 매우 다양한 경정형을 보이고 복굴절을 보인다.,,Y,12-21-2015 00:00:00,superadmin,,
"4,005","1,047",E,영명,Calcite,,Y,12-21-2015 00:00:00,superadmin,,
"4,021","1,052",E,국적,중국,,Y,12-21-2015 00:00:00,superadmin,,
"4,022","1,052",E,재질,"육방정계, 삼방정계",,Y,12-21-2015 00:00:00,superadmin,,
"4,023","1,052",E,용도/기능,"방해석이 만들어진 후, 황척석 등이 침전되면서 만들어진 표본이다.",,Y,12-21-2015 00:00:00,superadmin,,
"4,024","1,052",E,영명,Calcite&pyrite,,Y,12-21-2015 00:00:00,superadmin,,
"4,037","1,057",E,용도/기능,"신생대 바다에 번성했던 가오리의 화석이다. 함께 화석이된 청어들로 미루어 보아, 화석화당시의 환경을 짐작할 수 있다.",,Y,12-21-2015 00:00:00,superadmin,,
"4,038","1,057",E,영명,stingray,,Y,12-21-2015 00:00:00,superadmin,,
"4,086","1,067",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,087","1,067",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,088","1,067",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,089","1,067",E,재질,우레탄철재혼합,,Y,12-21-2015 00:00:00,superadmin,,
"4,090","1,067",E,크기,250㎝×350㎝×365㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,091","1,067",E,용도/기능,에너지변환 탐구,,Y,12-21-2015 00:00:00,superadmin,,
"4,116","1,072",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,117","1,072",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,118","1,072",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,119","1,072",E,재질,우레탄철재혼합,,Y,12-21-2015 00:00:00,superadmin,,
"4,120","1,072",E,크기,307㎝×190㎝×290㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,121","1,072",E,용도/기능,디지털 정보처리 체험,,Y,12-21-2015 00:00:00,superadmin,,
"4,146","1,077",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,147","1,077",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,148","1,077",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,149","1,077",E,재질,유리철재혼합,,Y,12-21-2015 00:00:00,superadmin,,
"4,150","1,077",E,크기,183㎝×304㎝×240㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,151","1,077",E,용도/기능,스마트 유리 원리 탐구,,Y,12-21-2015 00:00:00,superadmin,,
"4,176","1,082",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,177","1,082",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,178","1,082",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,179","1,082",E,재질,아크릴철재혼합,,Y,12-21-2015 00:00:00,superadmin,,
"4,180","1,082",E,크기,100㎝×100㎝×290㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,181","1,082",E,용도/기능,착시현상 탐구,,Y,12-21-2015 00:00:00,superadmin,,
"4,206","1,087",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,207","1,087",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,208","1,087",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,209","1,087",E,재질,철재,,Y,12-21-2015 00:00:00,superadmin,,
"4,210","1,087",E,크기,176㎝×370㎝×280㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,211","1,087",E,용도/기능,도르래의 원리 탐구,,Y,12-21-2015 00:00:00,superadmin,,
"4,236","1,092",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,237","1,092",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,238","1,092",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,239","1,092",E,재질,유리철재혼합,,Y,12-21-2015 00:00:00,superadmin,,
"4,240","1,092",E,크기,216㎝×158㎝×240㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,241","1,092",E,용도/기능,반 거울 원리 탐구,,Y,12-21-2015 00:00:00,superadmin,,
"4,266","1,097",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,267","1,097",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,268","1,097",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,269","1,097",E,재질,아크릴철재혼합,,Y,12-21-2015 00:00:00,superadmin,,
"4,270","1,097",E,크기,66㎝×250㎝×200㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,271","1,097",E,용도/기능,피타고라스 정리 탐구,,Y,12-21-2015 00:00:00,superadmin,,
"4,296","1,102",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,297","1,102",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,298","1,102",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,299","1,102",E,재질,고무철재혼합,,Y,12-21-2015 00:00:00,superadmin,,
"4,300","1,102",E,크기,312㎝×637㎝×240㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,301","1,102",E,용도/기능,유체의 원리 탐구,,Y,12-21-2015 00:00:00,superadmin,,
"4,324","1,106",E,크기,102㎝×250㎝×200㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,325","1,106",E,용도/기능,공기의 저항 탐구,,Y,12-21-2015 00:00:00,superadmin,,
"4,326","1,107",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,327","1,107",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,328","1,107",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,329","1,107",E,재질,철재혼합,,Y,12-21-2015 00:00:00,superadmin,,
"4,330","1,107",E,크기,140㎝×500㎝×90㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,331","1,107",E,용도/기능,SI 표준단위계의 이해,,Y,12-21-2015 00:00:00,superadmin,,
"4,338","1,109",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,339","1,109",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,340","1,109",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,341","1,109",E,재질,사진,,Y,12-21-2015 00:00:00,superadmin,,
"4,342","1,109",E,크기,"1,450㎝×1,400㎝",,Y,12-21-2015 00:00:00,superadmin,,
"4,343","1,109",E,용도/기능,과학관의 상징,,Y,12-21-2015 00:00:00,superadmin,,
"4,344","1,147",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,345","1,147",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,348","1,149",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,349","1,149",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,350","1,150",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,351","1,150",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,352","1,151",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,353","1,151",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,354","1,152",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,355","1,152",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,358","1,154",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,359","1,154",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,360","1,155",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,361","1,155",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,362","1,156",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,363","1,156",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,364","1,157",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,365","1,157",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,368","1,159",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,369","1,159",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,370","1,160",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,371","1,160",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,372","1,161",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,373","1,161",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,374","1,162",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,375","1,162",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,378","1,164",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,379","1,164",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"3,973","1,013",E,크기,총길이 101㎝,,Y,12-21-2015 00:00:00,superadmin,,
"3,987","1,043",E,국적,중국,,Y,12-21-2015 00:00:00,superadmin,,
"3,988","1,043",E,재질,사방정계,,Y,12-21-2015 00:00:00,superadmin,,
"3,989","1,043",E,용도/기능,대표적인 탄산염광물로 방해석과 동질이상이다. 석회동굴 및 온천수 안에서 침전되어 만들어 진다. ,,Y,12-21-2015 00:00:00,superadmin,,
"4,006","1,048",E,국적,중국,,Y,12-21-2015 00:00:00,superadmin,,
"4,007","1,048",E,재질,정방정계,,Y,12-21-2015 00:00:00,superadmin,,
"4,008","1,048",E,용도/기능,대표적인 텅스텐염광물로 텅스텐의 원광이다. 장파장의 자외선에 청록색을 빛을 발한다.,,Y,12-21-2015 00:00:00,superadmin,,
"4,009","1,048",E,영명,Scheelite,,Y,12-21-2015 00:00:00,superadmin,,
"4,025","1,053",E,국적,중국,,Y,12-21-2015 00:00:00,superadmin,,
"4,026","1,053",E,재질,등축정계,,Y,12-21-2015 00:00:00,superadmin,,
"4,027","1,053",E,용도/기능,황화광물의 일종으로 안티몬은 함유한다. ,,Y,12-21-2015 00:00:00,superadmin,,
"4,028","1,053",E,영명,Stibnite,,Y,12-21-2015 00:00:00,superadmin,,
"4,039","1,058",E,용도/기능,신생대 바다에 살았다 멸종한  어류의 일종으로 혀 또한 딱딱한 뼈로 된 경골어류의 일종이다. ,,Y,12-21-2015 00:00:00,superadmin,,
"4,040","1,058",E,영명,Osteoglossomorpha,,Y,12-21-2015 00:00:00,superadmin,,
"4,062","1,063",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,063","1,063",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,064","1,063",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,065","1,063",E,재질,철재혼합,,Y,12-21-2015 00:00:00,superadmin,,
"4,066","1,063",E,크기,50㎝×164㎝×290㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,067","1,063",E,용도/기능,유체자석 체험,,Y,12-21-2015 00:00:00,superadmin,,
"4,092","1,068",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,093","1,068",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,094","1,068",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,095","1,068",E,재질,우레탄철재혼합,,Y,12-21-2015 00:00:00,superadmin,,
"4,096","1,068",E,크기,160㎝×160㎝×290㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,097","1,068",E,용도/기능,놀이를 통한 관성의 법칙 체험,,Y,12-21-2015 00:00:00,superadmin,,
"4,122","1,073",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,123","1,073",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,124","1,073",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,125","1,073",E,재질,아크릴철재혼합,,Y,12-21-2015 00:00:00,superadmin,,
"4,126","1,073",E,크기,340㎝×530㎝×365㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,127","1,073",E,용도/기능,태양계 탐구,,Y,12-21-2015 00:00:00,superadmin,,
"4,152","1,078",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,153","1,078",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,154","1,078",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,155","1,078",E,재질,우레탄철재혼합,,Y,12-21-2015 00:00:00,superadmin,,
"4,156","1,078",E,크기,50㎝×430㎝×265㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,157","1,078",E,용도/기능,착시현상 탐구,,Y,12-21-2015 00:00:00,superadmin,,
"4,182","1,083",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,183","1,083",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,184","1,083",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,185","1,083",E,재질,아크릴철재혼합,,Y,12-21-2015 00:00:00,superadmin,,
"4,186","1,083",E,크기,240㎝×240㎝×250㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,187","1,083",E,용도/기능,홀로그램 체험,,Y,12-21-2015 00:00:00,superadmin,,
"4,212","1,088",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,213","1,088",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,214","1,088",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,215","1,088",E,재질,철재,,Y,12-21-2015 00:00:00,superadmin,,
"4,216","1,088",E,크기,60㎝×564㎝×270㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,217","1,088",E,용도/기능,빛의 반사 원리 탐구,,Y,12-21-2015 00:00:00,superadmin,,
"4,242","1,093",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,243","1,093",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,244","1,093",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,245","1,093",E,재질,유리철재혼합,,Y,12-21-2015 00:00:00,superadmin,,
"4,246","1,093",E,크기,230㎝×340㎝×240㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,247","1,093",E,용도/기능,두 거울이 만드는 상 원리 탐구,,Y,12-21-2015 00:00:00,superadmin,,
"4,272","1,098",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,273","1,098",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,274","1,098",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,275","1,098",E,재질,우레탄철재혼합,,Y,12-21-2015 00:00:00,superadmin,,
"4,276","1,098",E,크기,110㎝×175㎝×68㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,277","1,098",E,용도/기능,블랙홀 탐구,,Y,12-21-2015 00:00:00,superadmin,,
"4,302","1,103",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,303","1,103",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,304","1,103",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,305","1,103",E,재질,철재혼합,,Y,12-21-2015 00:00:00,superadmin,,
"4,306","1,103",E,크기,90㎝×160㎝×200㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,307","1,103",E,용도/기능,리샤쥬 도형 원리 탐구,,Y,12-21-2015 00:00:00,superadmin,,
"4,332","1,108",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,333","1,108",E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"4,334","1,108",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,335","1,108",E,재질,철재,,Y,12-21-2015 00:00:00,superadmin,,
"4,336","1,108",E,크기,95㎝×282㎝×280㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,337","1,108",E,용도/기능,베르누이 법칙 원리 탐구,,Y,12-21-2015 00:00:00,superadmin,,
"4,346","1,148",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,347","1,148",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,356","1,153",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,357","1,153",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,366","1,158",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,367","1,158",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,376","1,163",E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"4,377","1,163",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,392","1,168",E,제조연대,2007년,,Y,12-21-2015 00:00:00,superadmin,,
"4,393","1,168",E,재질,청동,,Y,12-21-2015 00:00:00,superadmin,,
"4,394","1,168",E,크기,20㎝×20㎝×15㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,395","1,168",E,용도/기능,고천문기기 전시 및 설명,,Y,12-21-2015 00:00:00,superadmin,,
"4,412","1,173",E,제조연대,2007년,,Y,12-21-2015 00:00:00,superadmin,,
"4,413","1,173",E,재질,플라스틱,,Y,12-21-2015 00:00:00,superadmin,,
"4,414","1,173",E,크기,100㎝×100㎝×200㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,415","1,173",E,용도/기능,로켓과학 전시 및 설명,,Y,12-21-2015 00:00:00,superadmin,,
"4,432","1,178",E,제조연대,2007년,,Y,12-21-2015 00:00:00,superadmin,,
"4,433","1,178",E,재질,복합기계,,Y,12-21-2015 00:00:00,superadmin,,
"4,434","1,178",E,크기,500㎝×500㎝×300㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,435","1,178",E,용도/기능,4D 입체영상 체험,,Y,12-21-2015 00:00:00,superadmin,,
"4,452","1,183",E,제조연대,2007년,,Y,12-21-2015 00:00:00,superadmin,,
"4,453","1,183",E,재질,대리석,,Y,12-21-2015 00:00:00,superadmin,,
"4,454","1,183",E,크기,110㎝×20㎝×260㎝,,Y,12-21-2015 00:00:00,superadmin,,
"4,455","1,183",E,용도/기능,천상열차분야지도 설명 및 전시,,Y,12-21-2015 00:00:00,superadmin,,
"4,476","1,188",E,제조연대,2001년,,Y,12-21-2015 00:00:00,superadmin,,
"4,477","1,188",E,제조사,청원기획,,Y,12-21-2015 00:00:00,superadmin,,
"4,478","1,188",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,479","1,188",E,재질,"목재, 유리상자",,Y,12-21-2015 00:00:00,superadmin,,
"4,480","1,188",E,크기,"10,000㎜×2,700㎜×500㎜",,Y,12-21-2015 00:00:00,superadmin,,
"4,500","1,193",E,제조연대,2001년,,Y,12-21-2015 00:00:00,superadmin,,
"4,501","1,193",E,제조사,아미랜드,,Y,12-21-2015 00:00:00,superadmin,,
"4,502","1,193",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,503","1,193",E,재질,"목재, 아크릴",,Y,12-21-2015 00:00:00,superadmin,,
"4,520","1,198",E,제조연대,2001년,,Y,12-21-2015 00:00:00,superadmin,,
"4,521","1,198",E,제조사,아미랜드,,Y,12-21-2015 00:00:00,superadmin,,
"4,522","1,198",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,910","1,296",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,911","1,296",E,재질,플라스틱,,Y,12-21-2015 00:00:00,superadmin,,
"4,928","1,301",E,제조연대,2001년,,Y,12-21-2015 00:00:00,superadmin,,
"4,929","1,301",E,제조사,아미랜드,,Y,12-21-2015 00:00:00,superadmin,,
"4,930","1,301",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,931","1,301",E,재질,철제,,Y,12-21-2015 00:00:00,superadmin,,
"4,948","1,306",E,제조연대,2001년,,Y,12-21-2015 00:00:00,superadmin,,
"4,949","1,306",E,제조사,아미랜드,,Y,12-21-2015 00:00:00,superadmin,,
"4,950","1,306",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,951","1,306",E,재질,"철제, 유리",,Y,12-21-2015 00:00:00,superadmin,,
"4,968","1,311",E,제조연대,2001년,,Y,12-21-2015 00:00:00,superadmin,,
"4,969","1,311",E,제조사,아미랜드,,Y,12-21-2015 00:00:00,superadmin,,
"4,970","1,311",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,971","1,311",E,재질,철제,,Y,12-21-2015 00:00:00,superadmin,,
"4,988","1,316",E,제조연대,2001년,,Y,12-21-2015 00:00:00,superadmin,,
"4,989","1,316",E,제조사,아미랜드,,Y,12-21-2015 00:00:00,superadmin,,
"4,990","1,316",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"4,991","1,316",E,재질,"아크릴, 철제",,Y,12-21-2015 00:00:00,superadmin,,
"5,008","1,321",E,제조연대,2009년,,Y,12-21-2015 00:00:00,superadmin,,
"5,009","1,321",E,제조사,아미랜드,,Y,12-21-2015 00:00:00,superadmin,,
"5,010","1,321",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"5,011","1,321",E,재질,"유리, 목제",,Y,12-21-2015 00:00:00,superadmin,,
"5,028","1,326",E,제조연대,2001년,,Y,12-21-2015 00:00:00,superadmin,,
"5,029","1,326",E,제조사,아미랜드,,Y,12-21-2015 00:00:00,superadmin,,
"5,030","1,326",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"5,031","1,326",E,재질,철제,,Y,12-21-2015 00:00:00,superadmin,,
"5,048","1,331",E,제조연대,2009년,,Y,12-21-2015 00:00:00,superadmin,,
"5,049","1,331",E,제조사,아미랜드,,Y,12-21-2015 00:00:00,superadmin,,
"5,050","1,331",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"5,051","1,331",E,재질,"목제, 아크릴",,Y,12-21-2015 00:00:00,superadmin,,
"5,068","1,336",E,제조연대,2009년,,Y,12-21-2015 00:00:00,superadmin,,
"5,069","1,336",E,제조사,아미랜드,,Y,12-21-2015 00:00:00,superadmin,,
"5,070","1,336",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"5,071","1,336",E,재질,"철제, 아크릴",,Y,12-21-2015 00:00:00,superadmin,,
"5,088","1,341",E,제조연대,1997년,,Y,12-21-2015 00:00:00,superadmin,,
"5,089","1,341",E,제조사,아미랜드,,Y,12-21-2015 00:00:00,superadmin,,
"5,090","1,341",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"5,091","1,341",E,재질,알루미늄,,Y,12-21-2015 00:00:00,superadmin,,
"5,108","1,346",E,제조연대,1997년,,Y,12-21-2015 00:00:00,superadmin,,
"5,109","1,346",E,제조사,아미랜드,,Y,12-21-2015 00:00:00,superadmin,,
"5,110","1,346",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"5,111","1,346",E,재질,"아크릴, 철제",,Y,12-21-2015 00:00:00,superadmin,,
"5,128","1,351",E,제조연대,1997년,,Y,12-21-2015 00:00:00,superadmin,,
"5,129","1,351",E,제조사,아미랜드,,Y,12-21-2015 00:00:00,superadmin,,
"5,130","1,351",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"5,131","1,351",E,재질,플라스틱,,Y,12-21-2015 00:00:00,superadmin,,
"5,148","1,356",E,제조연대,2001년,,Y,12-21-2015 00:00:00,superadmin,,
"5,149","1,356",E,제조사,아미랜드,,Y,12-21-2015 00:00:00,superadmin,,
"5,150","1,356",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"5,151","1,356",E,재질,아크릴. 철제,,Y,12-21-2015 00:00:00,superadmin,,
"5,168","1,361",E,제조연대,2001년,,Y,12-21-2015 00:00:00,superadmin,,
"5,169","1,361",E,제조사,아미랜드,,Y,12-21-2015 00:00:00,superadmin,,
"5,170","1,361",E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"5,171","1,361",E,재질,"플라스틱, 철제",,Y,12-21-2015 00:00:00,superadmin,,
"5,188","1,366",E,학명,Aporia crataegi,,Y,12-21-2015 00:00:00,superadmin,,
"5,189","1,366",E,과명,흰나비과,,Y,12-21-2015 00:00:00,superadmin,,
"5,190","1,366",E,목명,나비목,,Y,12-21-2015 00:00:00,superadmin,,
"5,191","1,366",E,크기,62~70㎜(날개편길이),,Y,12-21-2015 00:00:00,superadmin,,
"5,192","1,366",E,채집일,1986년,,Y,12-21-2015 00:00:00,superadmin,,
"5,193","1,366",E,채집지,강원도 쌍용,,Y,12-21-2015 00:00:00,superadmin,,
"5,244","1,376",E,학명, Paracanthrus hepatus,,Y,12-21-2015 00:00:00,superadmin,,
"5,245","1,376",E,영명, Blue surgeonfish,,Y,12-21-2015 00:00:00,superadmin,,
"5,246","1,376",E,과명,양쥐돔,,Y,12-21-2015 00:00:00,superadmin,,
"5,247","1,376",E,목명,농어,,Y,12-21-2015 00:00:00,superadmin,,
"5,248","1,376",E,크기,15~20㎝,,Y,12-21-2015 00:00:00,superadmin,,
"5,249","1,376",E,채집일,2008년,,Y,12-21-2015 00:00:00,superadmin,,
"5,250","1,376",E,채집지,제주도,,Y,12-21-2015 00:00:00,superadmin,,
"5,272","1,381",E,학명, Chrysiptera parasema,,Y,12-21-2015 00:00:00,superadmin,,
"5,273","1,381",E,영명, Yellow tailed damselfish,,Y,12-21-2015 00:00:00,superadmin,,
"5,274","1,381",E,과명,자리돔,,Y,12-21-2015 00:00:00,superadmin,,
"5,275","1,381",E,목명,농어,,Y,12-21-2015 00:00:00,superadmin,,
"5,276","1,381",E,크기, 8㎝,,Y,12-21-2015 00:00:00,superadmin,,
"5,277","1,381",E,채집일,2008년,,Y,12-21-2015 00:00:00,superadmin,,
"5,278","1,381",E,채집지,제주도,,Y,12-21-2015 00:00:00,superadmin,,
"5,300","1,386",E,학명, Chromis notata,,Y,12-21-2015 00:00:00,superadmin,,
"5,301","1,386",E,영명, Coral fish,,Y,12-21-2015 00:00:00,superadmin,,
"5,302","1,386",E,과명,자리돔,,Y,12-21-2015 00:00:00,superadmin,,
"5,303","1,386",E,목명, 농어,,Y,12-21-2015 00:00:00,superadmin,,
"5,304","1,386",E,크기,10㎝,,Y,12-21-2015 00:00:00,superadmin,,
"5,305","1,386",E,채집일,2012년,,Y,12-21-2015 00:00:00,superadmin,,
"5,306","1,386",E,채집지,제주도,,Y,12-21-2015 00:00:00,superadmin,,
"5,335","1,391",E,학명, Hexagrammos agrammus,,Y,12-21-2015 00:00:00,superadmin,,
"5,336","1,391",E,영명, Spotty belly greenling,,Y,12-21-2015 00:00:00,superadmin,,
"5,337","1,391",E,과명, 쥐노래미,,Y,12-21-2015 00:00:00,superadmin,,
"5,338","1,391",E,목명, 쏨벵이,,Y,12-21-2015 00:00:00,superadmin,,
"5,339","1,391",E,크기,17㎝,,Y,12-21-2015 00:00:00,superadmin,,
"5,340","1,391",E,채집일,2012년,,Y,12-21-2015 00:00:00,superadmin,,
"5,341","1,391",E,채집지, 남해안,,Y,12-21-2015 00:00:00,superadmin,,
"5,353","1,393",E,크기,15㎝,,Y,12-21-2015 00:00:00,superadmin,,
