기간,품목명,국가명,수출중량(톤),수출금액(천불),수입중량(톤),수입금액(천불)
2024,텅스텐,독일,58.416,9925.08,60.729,7652.169
2024,텅스텐,스웨덴,142.001,6545.647,12.765,7129.338
2024,텅스텐,오스트리아,1.864,34.335,53.544,3251.174
2024,텅스텐,인도,136.727,19594.616,171.7,3198.763
2024,텅스텐,체코,0.068,24.91,12.638,2976.965
2024,텅스텐,대만,359.282,13199.501,68.812,2524.985
2024,텅스텐,싱가포르,54.336,3626.051,29.458,1387.249
2024,텅스텐,이스라엘,83.029,3887.452,9.738,968.822
2024,텅스텐,영국,51.254,1743.324,4.393,742.664
2024,텅스텐,프랑스,0.007,17.862,1.676,531.911
2024,텅스텐,튀르키예공화국,25.497,5669.698,15.687,443.784
2024,텅스텐,사우디아라비아,0.287,97.279,15.94,371.193
2024,텅스텐,르완다,0,0,20.318,298.855
2024,텅스텐,홍콩,3.075,137.33,81.919,197.723
2024,텅스텐,이탈리아,6.624,473.836,3.155,183.247
2024,텅스텐,스위스,0.06,20.413,0.117,146.811
2024,텅스텐,네덜란드,0.38,220.741,0.434,120.504
2024,텅스텐,아랍에미리트,3.554,1276.539,5.817,114.139
2024,텅스텐,호주,1.004,327.846,4.744,103.162
2024,텅스텐,캐나다,2.48,371.63,0.61,74.599
2024,텅스텐,폴란드,15.138,631.176,0.085,51.244
2024,텅스텐,태국,5.217,245.892,9.015,40.485
2024,텅스텐,방글라데시,0.05,7.91,1.48,28.12
2024,텅스텐,이집트,0.654,411.082,1.294,20.41
2024,텅스텐,말레이시아,51.035,1964.23,0.256,12.819
2024,텅스텐,룩셈부르크,0,0,0.006,12.014
2024,텅스텐,러시아,24.69,17017.283,0.001,4.422
2024,텅스텐,인도네시아,1.767,143.015,0.005,2.757
2024,텅스텐,브라질,3.952,1595.211,0.005,2.578
2024,텅스텐,몽골,0,0,0.106,1.642
2024,텅스텐,스페인,8.12,2184.471,0.002,0.545
2024,텅스텐,멕시코,6.693,1914.407,0.026,0.46
2024,텅스텐,덴마크,0.112,112.596,0.001,0.207
2024,텅스텐,벨기에,0.464,60.625,0.006,0.077
2024,텅스텐,헝가리,0.724,487.098,0,0.064
2024,텅스텐,아일랜드,0.002,4.219,0,0.056
2024,텅스텐,튀니지,0.418,219.293,0,0
2024,텅스텐,파키스탄,0.007,2.001,0,0
2024,텅스텐,필리핀,290.452,1435.718,0,0
2024,텅스텐,페루,0.492,196.913,0,0
2024,텅스텐,에스와티니,0.114,59.231,0,0
2024,텅스텐,푸에르토리코,6.7,334.897,0,0
2024,텅스텐,카타르,0.15,56.911,0,0
2024,텅스텐,루마니아,0.435,182.62,0,0
2024,텅스텐,세르비아,1.287,842.844,0,0
2024,텅스텐,베네수엘라,0.01,4.588,0,0
2024,텅스텐,슬로베니아,0.001,0.051,0,0
2024,텅스텐,우즈베키스탄,0.023,32.098,0,0
2024,텅스텐,우루과이,0.151,130.757,0,0
2024,텅스텐,우크라이나,1.531,573.474,0,0
2024,텅스텐,파나마,0.02,2.813,0,0
2024,텅스텐,오만,0.01,6.702,0,0
2024,텅스텐,아르헨티나,0.262,270.192,0,0
2024,텅스텐,보스니아헤르체고비나,0.01,4.512,0,0
2024,텅스텐,불가리아,0.002,2.16,0,0
2024,텅스텐,바레인,0.01,0.094,0,0
2024,텅스텐,벨라루스,1.243,1373.246,0,0
2024,텅스텐,칠레,1.108,572.396,0,0
2024,텅스텐,콜롬비아,0.25,184.154,0,0
2024,텅스텐,코스타리카,0.096,32.764,0,0
2024,텅스텐,쿠바,0.075,29.508,0,0
2024,텅스텐,알제리,0.309,120.829,0,0
2024,텅스텐,핀란드,0.085,68.358,0,0
2024,텅스텐,-,0.004,2.866,0,0
2024,텅스텐,과테말라,0.005,4.006,0,0
2024,텅스텐,이라크,0,0.835,0,0
2024,텅스텐,케냐,0.01,5.609,0,0
2024,텅스텐,키르기스스탄,0.012,0.423,0,0
2024,텅스텐,캄보디아,0.001,0.002,0,0
2024,텅스텐,카자흐스탄,0.196,119.88,0,0
2024,텅스텐,레바논,0.012,3.988,0,0
2024,텅스텐,라트비아,0.006,1.705,0,0
2024,텅스텐,모로코,0.004,0.544,0,0
2024,텅스텐,미얀마,0.031,0.883,0,0
2024,텅스텐,모리셔스,0,0.068,0,0
2024,텅스텐,나이지리아,1.313,3.618,0,0
2024,텅스텐,뉴질랜드,0.02,16.933,0,0
2024,텅스텐,남아프리카공화국,0.581,300.176,0,0
2023,몰리브덴,칠레,0,0,14597.944,467836.83
2023,몰리브덴,멕시코,360,12177.225,10034.352,310163.302
2023,몰리브덴,중국,3645.882,115005.159,7676.858,251118.561
2023,몰리브덴,베트남,2099.706,8610.062,2357.981,71690.624
2023,몰리브덴,페루,0,0,2362.701,67026.414
2023,몰리브덴,아르메니아,0,0,2477.046,62675.513
2023,몰리브덴,호주,98,3863.656,1813.171,44122.84
2023,몰리브덴,미국,2932.552,110618.115,1144.649,37703.294
2023,몰리브덴,몽골,0.011,1.012,1208.995,28634.987
2023,몰리브덴,오스트리아,0.779,65.487,159.175,18344.946
2023,몰리브덴,벨기에,63.522,2247.003,560,17862.62
2023,몰리브덴,카자흐스탄,0,0,617.814,14442.641
2023,몰리브덴,일본,1870.559,57595.3,528.352,13924.017
2023,몰리브덴,태국,2030.168,5352.203,300.029,10060.571
2023,몰리브덴,네덜란드,11101.951,426745.166,219.601,8033.051
2023,몰리브덴,캐나다,0,0,314.729,6710.591
2023,몰리브덴,인도,1852.111,62512.402,58.598,1445.002
2023,몰리브덴,대만,2072.575,69768.079,27.523,1247.114
2023,몰리브덴,-,0,0,426.2,634.402
2023,몰리브덴,독일,0,0,6.57,364.673
2023,몰리브덴,베네수엘라,0,0,412.72,340.916
2023,몰리브덴,우즈베키스탄,0.002,0.05,1,61.5
2023,몰리브덴,러시아,0.049,1.926,0.314,39.856
2023,몰리브덴,홍콩,49.434,3873.463,0.02,27.778
2023,몰리브덴,스웨덴,280,10033.023,0.001,12.097
2023,몰리브덴,영국,17.325,826.472,0.026,10.895
2023,몰리브덴,스위스,48,2471.713,0.002,8.113
2023,몰리브덴,리투아니아,0,0,0.001,2.45
2023,몰리브덴,이탈리아,1568,57823.336,0.003,2.258
2023,몰리브덴,폴란드,0,0,0.001,0.285
2023,몰리브덴,남아프리카공화국,89,3625.227,0.002,0.028
2023,몰리브덴,오만,0.001,0.032,0,0
2023,몰리브덴,필리핀,5.005,253.054,0,0
2023,몰리브덴,파키스탄,2.051,76.194,0,0
2023,몰리브덴,말레이시아,49.338,4327.42,0,0
2023,몰리브덴,모리셔스,0,0.047,0,0
2023,몰리브덴,사우디아라비아,0,0.25,0,0
2023,몰리브덴,싱가포르,430.039,828.549,0,0
2023,몰리브덴,이라크,0.269,0.732,0,0
2023,몰리브덴,튀르키예공화국,1020.001,34997.823,0,0
2023,몰리브덴,이스라엘,5,169.89,0,0
2023,몰리브덴,아일랜드,0.007,6.814,0,0
2023,몰리브덴,인도네시아,280.281,9019.815,0,0
2023,몰리브덴,헝가리,0.06,0.218,0,0
2023,몰리브덴,스페인,60,2318.915,0,0
2023,몰리브덴,아랍에미리트,0.012,0.827,0,0
2024,몰리브덴,멕시코,400,12177.983,11211.099,310124.681
2024,몰리브덴,중국,5715.14,169916.313,8197.88,243111.597
2024,몰리브덴,칠레,0,0,9048.39,239387.633
2024,몰리브덴,호주,115.001,3642.067,3173.643,66617.577
2024,몰리브덴,페루,0,0,2534.595,53178.606
2024,몰리브덴,미국,2250.915,72427.111,1805.84,51499.532
2024,몰리브덴,벨기에,240.001,7527.367,1264.001,34234.412
2024,몰리브덴,베트남,1769.731,6251.579,1185.093,32672.382
2024,몰리브덴,아르메니아,0,0,1203.902,26306.929
2024,몰리브덴,오스트리아,21.756,913.519,218.399,26066.115
2024,몰리브덴,카자흐스탄,0,0,1052.806,22399.273
2024,몰리브덴,일본,3338.953,93772.52,570.469,20968.854
2024,몰리브덴,몽골,0.001,0.011,927.371,17823.548
2024,몰리브덴,네덜란드,7611.66,249374.267,110.321,3329.313
2024,몰리브덴,인도,140.343,4048.904,75.413,1847.802
2024,몰리브덴,대만,3153.159,96467.456,32.361,1067.567
2024,몰리브덴,태국,1445.401,5404.472,35.008,950.414
2024,몰리브덴,독일,0,0,2.674,516.644
2024,몰리브덴,스웨덴,400,13265.029,0.012,453.501
2024,몰리브덴,말레이시아,50.921,3941.846,9.102,113.081
2024,몰리브덴,스위스,0,0,0.022,9.347
2024,몰리브덴,홍콩,39.966,1765,0.033,7.462
2024,몰리브덴,영국,19.339,995.66,0.001,3.782
2024,몰리브덴,싱가포르,0.199,8.983,0.001,0.806
2024,몰리브덴,캐나다,0,0,0,0.685
2024,몰리브덴,폴란드,0,0,0.001,0.482
2024,몰리브덴,아랍에미리트,0.024,1.531,0.003,0.029
2024,몰리브덴,알제리,0.001,0.566,0.002,0.02
2024,몰리브덴,인도네시아,750.675,22558.475,0.003,0.004
2024,몰리브덴,모리셔스,0,0.047,0,0
2024,몰리브덴,아르헨티나,80,2557.02,0,0
2024,몰리브덴,브라질,0,0.05,0,0
2024,몰리브덴,튀르키예공화국,820,23831.965,0,0
2024,몰리브덴,스페인,60,1954.884,0,0
2024,몰리브덴,피지,0.001,0.019,0,0
2024,몰리브덴,사우디아라비아,341,11194.83,0,0
2024,몰리브덴,러시아,0.017,0.678,0,0
2024,몰리브덴,아일랜드,0.001,6.695,0,0
2024,몰리브덴,파키스탄,4.752,157.439,0,0
2024,몰리브덴,필리핀,0.007,0.314,0,0
2024,몰리브덴,이탈리아,1700,55548.606,0,0
2024,몰리브덴,파나마,0.001,0.045,0,0
2024,몰리브덴,캄보디아,230.061,343.083,0,0
2024,몰리브덴,남아프리카공화국,35,1074.263,0,0
2023,티타늄,중국,234270.681,38645.415,94842.435,291359.302
2023,티타늄,일본,2643.532,12638.868,12772.093,133981.892
2023,티타늄,미국,5046.036,39752.349,4677.096,113538.589
2023,티타늄,호주,3.237,129.583,16419.995,57550.247
2023,티타늄,영국,135.302,2486.391,5513.594,30190.194
2023,티타늄,독일,620.648,2386.236,2813.582,30122.627
2023,티타늄,카자흐스탄,3.576,23.73,2989.884,28012.492
2023,티타늄,인도,7449.264,19416.632,31780.773,15615.701
2023,티타늄,러시아,19.093,68.077,2203.499,14686.423
2023,티타늄,멕시코,710.841,2643.406,4111.634,14371.18
2023,티타늄,대만,520.883,5491.909,3838.604,14208.561
2023,티타늄,노르웨이,23.514,1317.755,36480.089,12945.002
2023,티타늄,케냐,16,32.655,3905.76,9627.078
2023,티타늄,베트남,2752.474,14580.189,2751.428,9527.936
2023,티타늄,우크라이나,0,0,388.818,6704.955
2023,티타늄,이탈리아,377.844,2477.039,118.821,5787.498
2023,티타늄,벨기에,147.964,1148.762,1648.867,5534.939
2023,티타늄,프랑스,80.906,394.308,137.566,5014.728
2023,티타늄,시에라리온,0,0,2060.005,4465.274
2023,티타늄,세네갈,3,10.078,1760.027,3607.468
2023,티타늄,말레이시아,1010.765,3087.321,1109.184,3470.377
2023,티타늄,에스토니아,30.442,133.12,745.247,3202.212
2023,티타늄,남아프리카공화국,102.896,626.89,1240.11,2512.246
2023,티타늄,스페인,23.572,300.212,363.019,2296.344
2023,티타늄,태국,1656.619,4464.046,1386.824,2239.255
2023,티타늄,사우디아라비아,49.841,181.179,162.003,2206.857
2023,티타늄,싱가포르,29.819,1780.978,58.755,1911.055
2023,티타늄,튀르키예공화국,648.362,2979.048,99.393,1725.977
2023,티타늄,캐나다,43.46,186.357,94.753,1547.867
2023,티타늄,인도네시아,1824.597,7733.961,163.548,1303.94
2023,티타늄,네덜란드,1576.386,6203.977,31.585,1256.571
2023,티타늄,오스트리아,0.025,43.848,5.374,1032.423
2023,티타늄,이스라엘,0.785,128.594,1.016,792.72
2023,티타늄,홍콩,1.92,17.473,42.515,676.943
2023,티타늄,방글라데시,976.19,2491.157,53.58,395.11
2023,티타늄,아랍에미리트,411.349,1183.268,67.427,385.831
2023,티타늄,폴란드,246.007,878.053,2.006,337.644
2023,티타늄,핀란드,340.001,653.984,1.903,148.057
2023,티타늄,스웨덴,199.369,485.554,0.681,92.677
2023,티타늄,리히텐슈타인,0,0,0.506,61.048
2023,티타늄,헝가리,338.431,1422.964,0.162,45.24
2023,티타늄,스위스,0.303,91.556,0.301,31.806
2023,티타늄,파키스탄,45.02,106.64,0.956,19.561
2023,티타늄,포르투갈,42.52,88.719,1.29,18.29
2023,티타늄,체코,8.669,613.526,0.135,6.998
2023,티타늄,덴마크,0,0,0.135,2.701
2023,티타늄,룩셈부르크,0,0,0,0.184
2023,티타늄,에콰도르,5,12.021,0.017,0.174
2023,티타늄,라트비아,0,0,0.005,0.034
2023,티타늄,그리스,0,0,0.004,0.032
2023,티타늄,이집트,0,0,0.001,0.017
2023,티타늄,칠레,67.282,247.654,0.001,0.015
2023,티타늄,아르헨티나,4.9,19.815,0,0
2023,티타늄,베네수엘라,10,27,0,0
2023,티타늄,카타르,16.759,237.278,0,0
2023,티타늄,루마니아,0.001,1.83,0,0
2023,티타늄,도미니카공화국,10,27.2,0,0
2023,티타늄,우즈베키스탄,120.56,14143.156,0,0
2023,티타늄,베냉,24,58.387,0,0
2023,티타늄,브라질,0.165,36.657,0,0
2023,티타늄,엘살바도르,0.008,1.584,0,0
2023,티타늄,슬로베니아,0.34,2.82,0,0
2023,티타늄,코트디부아르,72,180.51,0,0
2023,티타늄,슬로바키아,1.233,5.356,0,0
2023,티타늄,사이프러스,0.2,0.75,0,0
2023,티타늄,콜롬비아,0.67,10.32,0,0
2023,티타늄,토고,11.25,26.365,0,0
2023,티타늄,아일랜드,0.006,72.575,0,0
2023,티타늄,필리핀,166.181,597.441,0,0
2023,티타늄,이라크,0.521,1.985,0,0
2023,티타늄,이란,0.562,47.372,0,0
2023,티타늄,요르단,3.007,15.247,0,0
2023,티타늄,크로아티아,34,83.807,0,0
2023,티타늄,온두라스,0.001,0.3,0,0
2023,티타늄,키르기스스탄,16.98,122.676,0,0
2023,티타늄,피지,0.004,0.068,0,0
2023,티타늄,레바논,1,3.199,0,0
2023,티타늄,스리랑카,2.039,7.642,0,0
2023,티타늄,리투아니아,0.035,3.59,0,0
2023,티타늄,모로코,24,55.55,0,0
2023,티타늄,미얀마,60.117,157.854,0,0
2023,티타늄,몽골,0.002,0.631,0,0
2023,티타늄,나이지리아,113,342.319,0,0
2023,티타늄,알제리,0,0.201,0,0
2023,티타늄,네팔,0,0.251,0,0
2023,티타늄,뉴질랜드,0,0.045,0,0
2023,티타늄,파나마,0.284,7.869,0,0
2023,티타늄,페루,0.04,10.126,0,0
2023,티타늄,쿠웨이트,0.035,5.393,0,0
2024,티타늄,중국,296068.749,35510.535,110264.86,327785.493
2024,티타늄,미국,8537.432,59955.641,11057.617,175718.311
2024,티타늄,일본,2731.279,13596.434,13194.779,135102.36
2024,티타늄,호주,48.862,697.726,18333.387,57506.817
2024,티타늄,카자흐스탄,0.001,0.15,5280.63,38107.719
2024,티타늄,독일,678.075,2410.904,2664.927,31184.879
2024,티타늄,영국,117.276,1023.596,5138.159,31142.753
2024,티타늄,노르웨이,33.329,1707.772,70863.168,21194.959
2024,티타늄,인도,6602.354,18573.116,25415.94,14401.552
2024,티타늄,러시아,23.461,218.075,2334.753,13605.445
2024,티타늄,멕시코,968.955,3542.493,3661.16,10826.405
2024,티타늄,이탈리아,590.667,3809.526,48.808,9695.649
2024,티타늄,벨기에,0.965,17.875,2504.985,6920.567
2024,티타늄,프랑스,231.723,1476.53,163.212,6379.611
2024,티타늄,케냐,30,72.077,2867.52,5946.46
2024,티타늄,베트남,3015.093,16626.86,3996.152,5548.381
2024,티타늄,세네갈,2,4.988,2400.01,4332.372
2024,티타늄,말레이시아,904.588,2441.999,1393.175,3890.005
2024,티타늄,시에라리온,0,0,1821,3834.481
2024,티타늄,캐나다,39.479,177.494,974.012,3655.636
2024,티타늄,오스트리아,33.448,164.364,46.244,3654.081
2024,티타늄,태국,927.029,4409.872,1476.708,3562.467
2024,티타늄,사우디아라비아,66.891,225.421,408.03,2759.72
2024,티타늄,스페인,40.387,120.64,130.479,2544.761
2024,티타늄,인도네시아,1999.316,11783.08,306.718,2125.313
2024,티타늄,남아프리카공화국,98.924,514.734,1100.001,1900.027
2024,티타늄,튀르키예공화국,846.169,3588.81,87.834,1640.856
2024,티타늄,대만,169.524,4022.867,115.97,1521.727
2024,티타늄,이스라엘,6.834,556.506,1.472,1455.429
2024,티타늄,폴란드,406.066,1326.693,8.014,1336.311
2024,티타늄,네덜란드,3005.323,9694.925,10.432,977.524
2024,티타늄,스웨덴,124.9,311.427,216.023,874.313
2024,티타늄,싱가포르,75.721,1772.119,73.856,727.907
2024,티타늄,에스토니아,70.973,276.317,136.058,647.086
2024,티타늄,우크라이나,0.005,1.69,163.79,515.942
2024,티타늄,아랍에미리트,527.328,1893.508,66.615,455.346
2024,티타늄,시리아,0,0,110,200.413
2024,티타늄,방글라데시,817.4,2166.598,20.595,184.134
2024,티타늄,루마니아,0.001,0.91,3.005,157.814
2024,티타늄,헝가리,33.517,307.81,0.317,114.679
2024,티타늄,핀란드,500.005,1096.545,1.399,106.252
2024,티타늄,리히텐슈타인,0,0,0.476,70.703
2024,티타늄,홍콩,6.164,96.951,3.8,52.807
2024,티타늄,사이프러스,0,0.105,2.5,23.75
2024,티타늄,스위스,0.393,814.679,0.086,17.458
2024,티타늄,포르투갈,244.005,548.558,0.735,9.003
2024,티타늄,조지아,0,0,0.008,2.031
2024,티타늄,체코,0.22,7.462,0.025,1.191
2024,티타늄,브라질,126.723,498.521,0.001,0.849
2024,티타늄,트리니다드토바고,0,0,0.002,0.684
2024,티타늄,덴마크,0,0,0.016,0.522
2024,티타늄,브루나이,0,0,0.01,0.3
2024,티타늄,리투아니아,0,0,0.002,0.245
2024,티타늄,세르비아,0,0,0.001,0.157
2024,티타늄,슬로베니아,55.053,172.214,0.002,0.079
2024,티타늄,아일랜드,0.015,77.814,0,0.05
2024,티타늄,에콰도르,0,0,0.006,0.043
2024,티타늄,바레인,0,0,0.01,0.039
2024,티타늄,그리스,0.017,2.943,0.001,0.02
2024,티타늄,모잠비크,0,0,0.001,0.017
2024,티타늄,슬로바키아,1.617,7.034,0,0
2024,티타늄,볼리비아,83.75,327.619,0,0
2024,티타늄,칠레,3.923,25.461,0,0
2024,티타늄,콜롬비아,0.1,3.6,0,0
2024,티타늄,수단,2,4.6,0,0
2024,티타늄,탄자니아,20,47.64,0,0
2024,티타늄,아르헨티나,7,23.1,0,0
2024,티타늄,바베이도스,0.006,0.181,0,0
2024,티타늄,우즈베키스탄,112.096,3228.135,0,0
2024,티타늄,베네수엘라,10,35,0,0
2024,티타늄,카타르,11.619,99.296,0,0
2024,티타늄,크로아티아,15,37.111,0,0
2024,티타늄,이라크,37.947,195.868,0,0
2024,티타늄,이란,0.05,10.653,0,0
2024,티타늄,온두라스,0.002,0.6,0,0
2024,티타늄,요르단,0.108,4.618,0,0
2024,티타늄,괌,0.001,5.612,0,0
2024,티타늄,쿠웨이트,0.005,3.079,0,0
2024,티타늄,가나,1.25,6.829,0,0
2024,티타늄,룩셈부르크,0,1.22,0,0
2024,티타늄,라트비아,17.829,71.911,0,0
2024,티타늄,리비아,5.12,152.129,0,0
2024,티타늄,모로코,0.001,0.15,0,0
2024,티타늄,미얀마,0.37,2.39,0,0
2024,티타늄,몽골,0.006,0.866,0,0
2024,티타늄,나이지리아,50,127.29,0,0
2024,티타늄,알제리,4,13.893,0,0
2024,티타늄,오만,0.2,15.617,0,0
2024,티타늄,페루,35.92,113.3,0,0
2024,티타늄,필리핀,112.701,484.634,0,0
2024,티타늄,파키스탄,80.08,199.6,0,0
2024,티타늄,키르기스스탄,19.879,74.164,0,0
2023,망간,중국,4211.58,13305.419,128089.147,189278.018
2023,망간,말레이시아,206.969,605.669,78655.191,87827.645
2023,망간,남아프리카공화국,370.03,117.436,442521.318,83570.995
2023,망간,호주,4276.398,4978.961,322555.59,71380.238
2023,망간,인도,72003.132,4214.308,38245.415,38029.241
2023,망간,인도네시아,3733.12,4883.15,16332.001,32988.886
2023,망간,일본,17869.616,30444.636,9269.969,25877.602
2023,망간,베트남,6845.402,5949.738,14861.357,17323.883
2023,망간,가봉,0,0,20562.27,4429.84
2023,망간,미국,35837.639,56420.523,873.216,3757.125
2023,망간,부탄,0,0,2344,2980.119
2023,망간,노르웨이,0,0,999,1603.497
2023,망간,멕시코,1201.568,3113.423,246.913,966.146
2023,망간,이탈리아,3343.192,5030.594,207.977,527.212
2023,망간,벨기에,0,0,79.01,189.915
2023,망간,독일,1160.603,1820.653,106.875,148.029
2023,망간,영국,139.115,216.076,21.548,48.057
2023,망간,대만,1900.691,5012.58,19.2,39.482
2023,망간,네덜란드,18871,21957.744,40.022,37.329
2023,망간,탄자니아,0,0,325,26.692
2023,망간,튀르키예공화국,934.129,1486.973,10.003,23.527
2023,망간,체코,0.807,1.104,1.057,9.649
2023,망간,루마니아,315.468,414.458,1.4,8.488
2023,망간,스페인,1296.691,1997.476,1.014,6.639
2023,망간,스위스,0,0,0.035,4.78
2023,망간,홍콩,7.321,18.872,0.021,2.617
2023,망간,스웨덴,3401.01,3405.151,0.11,1.277
2023,망간,북마케도니아,0,0,0,0.969
2023,망간,캐나다,844.471,1591.131,0.082,0.777
2023,망간,폴란드,0,0,0,0.399
2023,망간,모로코,0,0,0.005,0.287
2023,망간,우크라이나,0,0,0,0.28
2023,망간,러시아,5895.823,7785.961,0,0.131
2023,망간,프랑스,1617.23,775.408,0,0.03
2023,망간,필리핀,137.126,197.876,0.003,0.019
2023,망간,페루,0.042,0.339,0,0.012
2023,망간,태국,169.828,356.325,0.001,0.004
2023,망간,모잠비크,0,0,0,0.001
2023,망간,파키스탄,149.972,178.425,0,0
2023,망간,사우디아라비아,1931.88,4355.353,0,0
2023,망간,싱가포르,16.643,133.19,0,0
2023,망간,우즈베키스탄,24.959,41.629,0,0
2023,망간,오만,0.001,0.004,0,0
2023,망간,뉴질랜드,728.616,830.859,0,0
2023,망간,아르헨티나,2592,3977.621,0,0
2023,망간,방글라데시,3.96,12.794,0,0
2023,망간,불가리아,2.5,5.836,0,0
2023,망간,브라질,1831.183,4406.018,0,0
2023,망간,칠레,54,53.19,0,0
2023,망간,콜롬비아,0.016,0.498,0,0
2023,망간,덴마크,47.574,137.399,0,0
2023,망간,피지,2,4.531,0,0
2023,망간,크로아티아,12.136,32.082,0,0
2023,망간,헝가리,0.978,5.411,0,0
2023,망간,이스라엘,13.924,58.13,0,0
2023,망간,쿠웨이트,0.061,0.6,0,0
2023,망간,아랍에미리트,6979,5730.99,0,0
2023,망간,미얀마,1,30.26,0,0
2023,망간,몽골,0.2,0.56,0,0
2023,망간,뉴칼레도니아,306,303.804,0,0
2023,망간,라오스,0.002,0.017,0,0
2024,망간,중국,5930.682,16658.789,159007.501,232367.003
2024,망간,말레이시아,30796.254,2814.826,119505.708,132667.81
2024,망간,인도,55261.436,3733.101,79680.394,83492.84
2024,망간,남아프리카공화국,800,1764,231327.078,52276.346
2024,망간,베트남,10373.693,7172.76,38109.466,41061.293
2024,망간,가봉,0,0,71623.013,22568.061
2024,망간,인도네시아,736.362,1036.211,11644.91,20168.6
2024,망간,호주,5398.471,6165.187,53891.718,16938.154
2024,망간,부탄,0,0,10367,12964.42
2024,망간,미국,5787.92,9734.004,1166.554,4423.695
2024,망간,일본,18089.641,13233.942,9455.522,4085.456
2024,망간,노르웨이,0.001,0.009,1359,2135.252
2024,망간,조지아,0,0,1650.665,1642.431
2024,망간,멕시코,1819.165,3799.123,220.021,674.115
2024,망간,벨기에,0,0,99.664,531.981
2024,망간,캄보디아,0,0,408,350.707
2024,망간,독일,537.386,1142.679,320.23,243.778
2024,망간,이탈리아,277.076,522.843,113.313,204.184
2024,망간,잠비아,0,0,588.067,167.56
2024,망간,네덜란드,2733.606,3666.308,60.002,57.449
2024,망간,대만,1028.192,1649.51,17.801,46.654
2024,망간,영국,11.315,27.546,19.72,44.166
2024,망간,튀르키예공화국,539.553,952.753,22.055,40.894
2024,망간,스웨덴,110,152.154,0.032,40.209
2024,망간,폴란드,0,0,15,39.472
2024,망간,핀란드,0,0,2,18.95
2024,망간,브라질,1439.149,4421.669,19.014,18.611
2024,망간,스페인,1470.678,2843.744,0.215,10.452
2024,망간,체코,0,0,0.315,7.686
2024,망간,루마니아,36.758,71.674,1.425,6.032
2024,망간,스위스,0,0,0.016,3.774
2024,망간,뉴질랜드,20.303,41.996,10.5,3.462
2024,망간,홍콩,3.669,9.606,0.018,1.652
2024,망간,캐나다,975.596,1487.661,0.103,1.055
2024,망간,페루,5.46,7.732,0,0.372
2024,망간,모로코,0,0,0.004,0.315
2024,망간,카자흐스탄,0,0,0.001,0.29
2024,망간,북마케도니아,0,0,0,0.14
2024,망간,이스라엘,15.85,58.105,0.014,0.06
2024,망간,프랑스,173.96,85.807,0.001,0.029
2024,망간,러시아,1146.323,932.62,0.001,0.015
2024,망간,싱가포르,9.18,70.767,0.001,0.014
2024,망간,뉴칼레도니아,792,806.115,0,0
2024,망간,아르헨티나,567,610.096,0,0
2024,망간,불가리아,0.75,1.694,0,0
2024,망간,우즈베키스탄,20.05,33.25,0,0
2024,망간,헝가리,0.968,2.975,0,0
2024,망간,태국,123.926,249.754,0,0
2024,망간,피지,0.001,0.023,0,0
2024,망간,사우디아라비아,39.42,81.989,0,0
2024,망간,쿠웨이트,0.002,2.99,0,0
2024,망간,파키스탄,572.605,543.602,0,0
2024,망간,필리핀,136.065,241.982,0,0
2024,망간,아랍에미리트,804.116,971.496,0,0
2023,주석,인도네시아,26.385,1072.658,6011.773,158107.144
2023,주석,중국,721.655,20694.779,2699.997,67847.031
2023,주석,태국,110.247,4454.353,1961.65,57772.077
2023,주석,말레이시아,241.69,5023.516,1474.048,38411.174
2023,주석,일본,41.881,2111.432,257.939,37270.088
2023,주석,페루,0,0,708.642,18649.091
2023,주석,미얀마,61.101,1548.534,621.318,15981.348
2023,주석,벨기에,6.663,560.902,560.192,14473.644
2023,주석,이탈리아,0.097,5.213,367.607,11238.555
2023,주석,미국,89.977,4622.81,23.172,3314.618
2023,주석,영국,0.026,1.03,58.199,2450.301
2023,주석,인도,46.689,1300.483,148.833,2347.537
2023,주석,독일,2.066,88.897,37.057,1257.302
2023,주석,베트남,229.964,7171.811,24.265,487.345
2023,주석,러시아,3.182,78.672,2.2,320.261
2023,주석,네덜란드,0.22,145.446,0.124,284.989
2023,주석,스페인,0,0,8.3,264.828
2023,주석,프랑스,0.084,2.719,3.492,140.615
2023,주석,대만,95.782,14043.492,3.173,132.897
2023,주석,캐나다,0.004,0.105,1.033,65.013
2023,주석,스위스,0,0,0.114,22.875
2023,주석,뉴질랜드,0.109,0.982,0.01,3.336
2023,주석,필리핀,228.154,9802.798,0.006,1.476
2023,주석,이스라엘,0,0,0.129,0.941
2023,주석,홍콩,0.174,15.769,0.01,0.757
2023,주석,튀르키예공화국,24.298,593.385,0,0.332
2023,주석,멕시코,31.072,945.379,0.002,0.269
2023,주석,브라질,0.165,14.353,0.001,0.194
2023,주석,볼리비아,0,0,0,0.187
2023,주석,나이지리아,0,0,0.005,0.147
2023,주석,남아프리카공화국,0,0,0.071,0.143
2023,주석,몽골,0,0,0.2,0.1
2023,주석,그리스,0,0,0.006,0.06
2023,주석,스웨덴,0.837,23.15,0,0.044
2023,주석,폴란드,21.428,569.19,0,0.025
2023,주석,슬로바키아,0,0,0.002,0.01
2023,주석,슬로베니아,2.358,80.621,0,0
2023,주석,싱가포르,0.21,38.133,0,0
2023,주석,사우디아라비아,0.886,44.042,0,0
2023,주석,루마니아,0,0.015,0,0
2023,주석,카타르,0,0.015,0,0
