보고서종류,작성연도,보고서명,광산명,광종,소재지,광업지적,보고서번호
시추결과,1993,우석산업(흑운모화강암)시추결과보고서(석재),우석산업,골재,"전라북도익산시낭산면용기리,전라북도익산시낭산면용기리",,93시-073
시추결과,1993,울진광산(석회석)시추결과보고서,울진,석회석,"경상북도울진군근남면,경상북도울진군원남면","울진_074,울진_075,울진_085",93시-072
시추결과,1993,(주)대현실업(화강암)시추결과보고서(석재),㈜대현실업,골재,강원도고성군간성읍해상리,간성_057,93시-071
시추결과,1993,상명물산(사암)시추결과보고서,상명물산,사암,충청남도보령시미산면용수리,,93시-070
시추결과,1993,백화산석재(섬록암)시추결과보고서,백화산석재,섬록암,경상북도문경시마성면상내리,,93시-069
시추결과,1993,대성가평석재(화강암)시추결과보고서(석재),대성가평석재,골재,경기도가평군상면봉수리,,93시-068
시추결과,1993,(주)보고석재산업(화강암)시추결과보고서(석재),㈜보고석재산업,골재,강원도강릉시주문진읍향호리,주문진_137,93시-067
시추결과,1993,어전산업(화강섬록암)시추결과보고서,어전산업,골재,전라남도고흥군금산면어전리,,93시-066
시추결과,1993,내산석재(흑운모화강암)시추결과보고서(석재),내산석재,골재,전라북도익산시낭산면낭산리,강경_118,93시-065
시추결과,1993,한서기료(화강암)시추결과보고서(석재),한서기료,골재,경기도포천시신북면기지리,포천_005,93시-064
시추결과,1993,부안석재(화강암)시추결과보고서(석재),부안석재,골재,전라북도부안군행안면진동리,,93시-063
시추결과,1993,대광석재(화강암)시추결과보고서(석재),대광석재,골재,"경기도포천시창수면가양리,경기도포천시창수면가양리",,93시-062
시추결과,1993,보성석재(흑운모화강암)시추결과보고서(석재),보성석재,골재,강원도춘천시사북면고성리,,93시-061
시추결과,1993,(주)호청건설(화강섬록암)시추결과보고서,㈜호청건설,골재,전라남도고흥군금산면어전리,,93시-060
시추결과,1993,신북산업(화강암)시추결과보고서(석재),신북산업,골재,경기도포천시군내면하성북리,포천_006,93시-059
시추결과,1993,가락산업(화강암)시추결과보고서(석재),가락산업,골재,경기도포천시관인면초과리,연천_003,93시-058
시추결과,1993,세화산업(화강암)시추결과보고서(석재),세화산업,골재,경상북도영주시장수면성곡리,,93시-057
시추결과,1993,미로석재(홍색화강암)시추결과보고서(석재),미로석재,골재,경상북도문경시산북면거산리,,93시-056
시추결과,1993,학림산업남원(화강암)시추결과보고서(석재),㈜학림산업남원사업소,골재,전라북도남원시주생면낙동리,남원_118,93시-055
시추결과,1993,경서실업(화강암)시추결과보고서(석재),경서실업,골재,경기도포천시일동면사직리,기산_082,93시-054
시추결과,1993,한국대리석(화강암)시추결과보고서(석재),태영석재산업,골재,경상남도거창군위천면모동리,거창_074,93시-053
시추결과,1993,태영석재산업(화강암)시추결과보고서(석재),태영석재산업,골재,경상남도거창군위천면,,93시-052
시추결과,1993,유신산업사(화강암)시추결과보고서(석재),유신산업사,골재,경기도포천시창수면가양리,,93시-051
시추결과,1993,삼중석재(화강암)시추결과보고서(석재),삼중석재,골재,경기도포천시창수면가양리,포천_012,93시-050
시추결과,1993,태황석재(화강섬록암)시추결과보고서,태황석재,골재,충청남도천안시동남구광덕면보산원리,천안_108,93시-049
시추결과,1993,태평산업(화강암)시추결과보고서(석재),태평산업,골재,경상북도영주시안정면여륵리,영주_133,93시-048
시추결과,1993,대평기업(흑운모화강암)시추결과보고서(석재),대평기업,골재,전라북도남원시산동면목동리,,93시-047
시추결과,1993,동양산업석산(흑운모화강암)시추결과보고서(석재),동양산업석산,골재,"충청남도논산시부적면감곡리,충청남도논산시부적면감곡리,충청남도논산시부적면감곡리",,93시-046
시추결과,1993,(주)Y.W.C(화강암)시추결과보고서(석재),(주)Y.W.C,골재,충청북도제천시송학면송한리,영월_148,93시-045
시추결과,1993,(주)광일(화강암)시추결과보고서(석재),(주)광일,골재,충청북도제천시송학면시곡리,영월_138,93시-044
시추결과,1993,대성영중석산(흑운모화강암)시추결과보고서(석재),대성영중석산,골재,"경기도포천시영중면거사리,경기도포천시영중면거사리",포천_012,93시-043
시추결과,1993,보은석재(화강섬록암)시추결과보고서,보은석재,골재,충청남도천안시동남구광덕면보산원리,,93시-042
시추결과,1993,영진산업석산(흑운모화강암)시추결과보고서(석재),영진산업석산,골재,"경상북도영주시장수면성곡리,경상북도영주시장수면성곡리",,93시-041
시추결과,1993,울진(석회석)광산시추결과보고서,울진,석회석,"경상북도울진군근남면,경상북도울진군원남면","울진_074,울진_075,울진_085",93시-040
시추결과,1993,성신제2(석회석)광산시추결과보고서,성신제2,석회석,충청북도단양군매포면,영춘_120,93시-039
시추결과,1993,성신심곡(석회석)광산시추결과보고서,성신심곡,석회석,충청북도단양군단양면,단양_083,93시-038
시추결과,1993,성신제일(석회석)광산시추결과보고서,성신제일,석회석,충청북도단양군가곡면,영춘_040,93시-037
시추결과,1993,성신여천(석회석)광산시추결과보고서,성신여천,석회석,충청북도단양군가곡면,영춘_089,93시-036
시추결과,1993,한라(석회석)광산시추결과보고서,한라,석회석,"강원도명주군옥계면,강원도정선군임계면",석병산_007,93시-035
시추결과,1993,한일정선(석회석)광산시추결과보고서,한일정선,석회석,강원도정선군남면,"예미_001,예미_011",93시-034
시추결과,1993,충무정선(석회석)광산시추결과보고서,충무정선,석회석,강원도정선군남면,예미_001,93시-033
시추결과,1993,"영춘99,109호(석회석)광산시추결과보고서","영춘109호,영춘99호",석회석,충청북도단양군매포면,"영춘_099,영춘_109",93시-032
시추결과,1993,영춘96호(석회석)광산시추결과보고서,영춘96호,석회석,충청북도단양군어상천면,영춘_096,93시-031
시추결과,1993,한흥연풍(석회석)광산시추결과보고서,한흥,석회석,충청북도괴산군연풍면,괴산_006,93시-030
시추결과,1993,정선(석회석)광산시추결과보고서,정선,석회석,강원도정선군북면,임계_141,93시-029
시추결과,1993,삼육(석회석)광산시추결과보고서,삼육,석회석,강원도정선군신동면,,93시-028
시추결과,1993,동명유천(석회석)광산시추결과보고서,동명,석회석,강원도정선군북면,"정선_001,정선_011",93시-027
시추결과,1993,대성동해(석회석)광산시추결과보고서,대성동해,석회석,"강원도삼척시노곡면,강원도삼척시신기면",고사리_082,93시-026
시추결과,1993,임동(석회석)광산시추결과보고서,임동,석회석,경상북도안동시임동면,중평동_029,93시-025
시추결과,1993,약산(납석)광산시추결과보고서,약산,납석,전라남도완도군약산면,고금도_086,93시-024
시추결과,1993,서도(납석)광산시추결과보고서,서도,납석,경상북도청도군매전면,유천_083,93시-023
시추결과,1993,삼성(납석)광산시추결과보고서,삼성,납석,경상북도청도군금천면,"자인_050,자인_060",93시-022
시추결과,1993,"태백(납석,고령토)광산시추결과보고서",태백,"고령토,납석",강원도태백시통동,고사리_150,93시-021
시추결과,1993,부남(납석)광산시추결과보고서,부남,납석,경상북도청송군부남면,"도평_063,도평_064",93시-020
시추결과,1993,부곡(납석)광산시추결과보고서,부곡,납석,전라남도해남군황산면,"우수영_058,우수영_068,우수영_069,우수영_078,우수영_079",93시-019
시추결과,1993,완도(납석)광산시추결과보고서,완도,납석,전라남도완도군노화면,"노화도_097,노화도_098",93시-018
시추결과,1993,노화(납석)광산시추결과보고서,노화,납석,전라남도완도군노화면,"노화도_098,노화도_108",93시-017
시추결과,1993,성림(견운모)광산시추결과보고서,성림,견운모,경기도포천시영중면,기산_131,93시-016
시추결과,1993,영일(규조토)광산시추결과보고서,영일,규조토,경상북도영일군청하면,"청하_070,청하_080",93시-015
시추결과,1993,오성(벤토나이트)광산시추결과보고서,오성,벤토나이트,경상북도경주시양남면,감포_067,93시-014
시추결과,1993,한국(벤토나이트)광산시추결과보고서,한국,벤토나이트,경상북도경주시양남면,감포_039,93시-013
시추결과,1993,신양(활석)광산시추결과보고서,신양,활석,충청남도예산군신양면,"대흥_054,대흥_064",93시-012
시추결과,1993,세진(활석)광산시추결과보고서,세진,활석,강원도고성군현내면,간성_081,93시-011
시추결과,1993,하동(고령토)광산시추결과보고서,하동,고령토,"경상남도하동군북천면,경상남도하동군옥종면","단성_060,단성_078,단성_079,단성_080,단성_089,단성_090,단성_100,진교_071,진교_072,진교_073,진교_081,진교_083",93시-010
시추결과,1993,영주(장석)광산시추결과보고서,영주,장석,경상북도영풍군이산면,"영주_031,영주_032,영주_041,영주_042,영주_043",93시-009
시추결과,1993,산평(장석)광산시추결과보고서,산평,장석,경기도안성시서운면,"진천_135,진천_136",93시-008
시추결과,1993,운천(장석)광산시추결과보고서,운천,장석,강원도평창군대화면,창동_008,93시-007
시추결과,1993,부여(장석)광산시추결과보고서,부여,장석,"충청남도부여군임천면,충청남도부여군장암면","부여_056,부여_057,부여_067",93시-006
시추결과,1993,동성(도석)광산시추결과보고서,동성,도석,경상북도선산군선산면,선산_105,93시-005
시추결과,1993,경주(도석)광산시추결과보고서,경주,도석,경상북도경주시광명동,경주_070,93시-004
시추결과,1993,원당(도석)광산시추결과보고서,원당,도석,경상남도밀양시산내면,유천_045,93시-003
시추결과,1993,장산(도석)광산시추결과보고서,장산,도석,전라남도신안군장산면,하의도_072,93시-002
시추결과,1993,거룡(도석)광산시추결과보고서,거룡,도석,전라남도신안군압해읍,무안_100,93시-001
물리탐사,1993,"부곡(구.성산,납석)광산물리탐사조사보고서",부곡,"고령토,규석,납석,명반석",전라남도해남군황산면부곡리,,93물-001
기술조사,1993,장산제2(도석)광산기술조사보고서,장산제2,도석,전라남도신안군장산면,하의도_032,93의-051
기술조사,1993,"동신(구.영국,규석)광산기술조사보고서",동신,규석,강원도영월군주천면,영월_102,93의-050
기술조사,1993,원덕(석회석)광산기술조사보고서,원덕,석회석,"강원도삼척시원덕읍,강원도삼척시원덕읍기곡리,강원도삼척시원덕읍사곡리","장성_003,죽변_143",93의-049
