입고연도,구분,사업명,시공연도,분류,광산명,광종,소재지,광구,번호,광업권자,시추공,시추공 좌표기준,시추공 좌표(X),시추공 좌표(Y), 심추공 심도 ,심추공 규격,암추 보고서,암추 주상도,암추 도면,암추 분석결과,암추 이미지스캔,암추 다기능스캔,암추 물성시험,암추 현미경사진,암추 보관형태
2023,국고보조,탐광시추,2023,비금속,금산평창,석회석, 강원 평창 평창,평창,39,(주)금산산업,2023003,GRS80,151286,528613,240,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,금산평창,석회석, 강원 평창 평창,평창,39,(주)금산산업,2023004,GRS80,151279,528663,114,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,금산평창,석회석, 강원 평창 평창,평창,39,(주)금산산업,2023005,GRS80,151274,528612,240,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,대림,석회석, 경북 안동 임하,중평동,108,대원광업(주),2023001,GRS80,184599,438700,150,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,대림,석회석, 경북 안동 임하,중평동,108,대원광업(주),2023002,GRS80,184187,438475,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,대성삼척,석회석, 강원 삼척 노곡,고사리,83,대성엠디아이(주),2023001,GRS80,209300,521663,250,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,대성삼척,석회석, 강원 삼척 도계,고사리,105,대성엠디아이(주),2023002,GRS80,206918,517229,180,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,대성삼척,석회석, 강원 삼척 도계,고사리,105,대성엠디아이(주),2023003,GRS80,207195,517331,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,대성제천,석회석, 충북 제천 두학,영춘,132,대성엠디아이(주),2023001,GRS80,136020,505190,150,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,대성제천,석회석, 충북 제천 두학,영춘,132,대성엠디아이(주),2023002,GRS80,137352,505417,300,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,대성제천,석회석, 충북 제천 두학,영춘,132,대성엠디아이(주),2023003,GRS80,138048,504983,246,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,대성제천,석회석, 충북 제천 두학,영춘,132,대성엠디아이(주),2023004,GRS80,138121,504728,144,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,기타,민간시추,2023,비금속,대성제천,석회석,충북 제천 두학,영춘,122,대성엠디아이,2023005,GRS80,137349,505628,280,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,기타,민간시추,2023,비금속,대성제천,석회석,충북 제천 두학,영춘,122,대성엠디아이,2023006,GRS80,137352,505417,316,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,디에프씨,석회석, 충북 제천 자작,영춘,114,디에프씨 주식회사,2023001,GRS80,137935,501829,84,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,디에프씨,석회석, 충북 제천 자작,영춘,114,디에프씨 주식회사,2023002,GRS80,138258,501495,120,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,디에프씨,석회석, 충북 제천 자작,영춘,114,디에프씨 주식회사,2023003,GRS80,137472,502187,100,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,디에프씨,석회석, 충북 제천 자작,영춘,124,디에프씨 주식회사,2023004,GRS80,138118,501694,193,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,디에프씨,석회석, 충북 제천 자작,영춘,124,디에프씨 주식회사,2023005,GRS80,138194,501577,200,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,백운,석회석, 강원 삼척 하장,호명,63,(주)지엠씨,2023001,GRS80,190359,521108,201,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,백운,석회석, 강원 삼척 하장,호명,63,(주)지엠씨,2023002,GRS80,190378,521039,165,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,삼표제이,석회석, 강원 삼척 근덕,삼척,48,삼표자원개발주식회사,2023001,GRS80,215686,530795,290,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,삼표제이,석회석, 강원 삼척 근덕,삼척,48,삼표자원개발주식회사,2023002,GRS80,215780,530700,270,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,삼호,석회석, 충북 보은 마로,청산,96,삼호 (한성광업),2023001,GRS80,275779,424382,175,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,삼호,석회석, 충북 보은 마로,청산,96,삼호 (한성광업),2023002,GRS80,275989,424667,250,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,성광평창,석회석, 강원 평창 미탄,정선,148,㈜금산산업,2023001,GRS80,156839,530099,150,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,성광평창,석회석, 강원 평창 미탄,정선,148,㈜금산산업,2023002,GRS80,156788,529965,124,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,성신덕문곡,석회석, 충북 단양 어상천,영춘,98,성신양회(주) 단양공장,2023001,GRS80,141020,494729,300,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,성신덕문곡,석회석, 충북 단양 어상천,영춘,98,성신양회(주) 단양공장,2023002,GRS80,141174,494812,250,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,신동,석회석, 강원 정선 남,예미,24,(주)신동,2023001,GRS80,174849,519365,250,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,신동,석회석, 강원 정선 남,예미,24,(주)신동,2023002,GRS80,174832,519567,50,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,신동,석회석, 강원 정선 남,예미,24,(주)신동,2023003,GRS80,174551,519803,100,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,신원삼육,석회석, 강원 정선 신동,예미,36,주식회사 신원,2023001,GRS80,172342,516492,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,신원삼육,석회석, 강원 정선 신동,예미,36,주식회사 신원,2023002,GRS80,172340,516499,117,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,쌍용하장,석회석, 강원 삼척 하장,호명,61,쌍용 C&E,2023001,GRS80,191116,525213,200,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,쌍용하장,석회석, 강원 삼척 하장,호명,61,쌍용 C&E,2023002,GRS80,191116,525213,200,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,쌍용하장,석회석, 강원 삼척 하장,호명,61,쌍용 C&E,2023003,GRS80,191190,525156,250,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,에코이엠씨,석회석, 강원 정선 임계,임계,99,주식회사 에코이엠씨,2023001,GRS80,185922,529795,250,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,에코이엠씨,석회석,강원 정선 임계,임계,99,주식회사 에코이엠씨,2023002,GRS80,185932,529785,200,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,에코이엠씨,석회석, 강원 정선 임계,임계,99,주식회사 에코이엠씨,2023003,GRS80,185895,529701,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,에코이엠씨,석회석, 강원 정선 임계,임계,99,주식회사 에코이엠씨,2023004,GRS80,185569,529353,200,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,에코이엠씨,석회석, 강원 정선 임계,임계,99,주식회사 에코이엠씨,2023005,GRS80,185562,529305,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,예미,석회석, 강원 정선 신동,예미,57,㈜페닌슐라에너지,2023001,GRS80,169865,514773,150,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,예미,석회석, 강원 정선 신동,예미,57,㈜페닌슐라에너지,2023002,GRS80,169933,514757,150,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,예미,석회석, 강원 정선 신동,예미,57,㈜페닌슐라에너지,2023003,GRS80,169925,514697,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,용연,석회석, 강원 삼척 하장,호명,62,(주)이에프,2023001,GRS80,190738,522736,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,용연,석회석, 강원 삼척 하장,호명,62,(주)이에프,2023002,GRS80,190738,522736,70,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,용연,석회석, 강원 삼척 하장,호명,62,(주)이에프,2023003,GRS80,190819,522768,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,우룡,석회석, 강원 영월 북,영월,4,(주)우룡,2023001,GRS80,154249,519087,160,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,우룡,석회석, 강원 영월 북,영월,4,(주)우룡,2023002,GRS80,154249,519087,180,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,우룡,석회석, 강원 영월 북,영월,5,(주)우룡,2023003,GRS80,154365,518799,90,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,진산,석회석, 충남 금산 진산,금산,74,김광래,2023001,GRS80,234224,389932,150,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,진산,석회석, 충남 금산 진산,금산,74,김광래,2023002,GRS80,234385,389830,150,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,진산,석회석, 충남 금산 진산,금산,74,김광래,2023003,GRS80,234249,389846,70,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,월림,석회석, 충북 제천 금성,제천,37,동흥소재(주),2023001,GRS80,128101,496889,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,월림,석회석, 충북 제천 금성,제천,37,동흥소재(주),2023002,GRS80,128411,496790,120,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,청림영월,석회석, 강원 영월 남,영춘,131,청림자원(주),2023001,GRS80,135764,506721,250,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,청림영월,석회석, 강원 영월 남,영춘,132,청림자원(주),2023002,GRS80,135825,506257,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,청림영월,석회석, 강원 영월 남,영춘,131,청림자원(주),2023004,GRS80,135420,507377,100,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,청림청삼,석회석, 강원 삼척 도계,고사리,104,청림실업(주),2023001,GRS80,207196,519952,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,청림청삼,석회석, 강원 삼척 도계,고사리,104,청림실업(주),2023002,GRS80,207259,520541,170,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,청림청삼,석회석, 강원 삼척 도계,고사리,104,청림실업(주),2023003,GRS80,206398,520675,220,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,충무정선,석회석, 강원 정선 남,예미,1,(주)충무화학,2023001,GRS80,176783,525389,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,충무정선,석회석, 강원 정선 남,예미,2,(주)충무화학,2023002,GRS80,177537,524468,150,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,충무정선,석회석, 강원 정선 남,예미,2,(주)충무화학,2023003,GRS80,177412,524195,150,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,충무정선,석회석, 강원 정선 남,예미,2,(주)충무화학,2023004,GRS80,177392,524148,150,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,충무정선,석회석, 강원 정선 남,예미,11,(주)충무화학,2023005,GRS80,176358,524529,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,태경화암,석회석, 강원 정선 동,임계,149,(주)태경비케이 화암광산,2023001,GRS80,180998,530321,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,태경화암,석회석, 강원 정선 동,임계,149,(주)태경비케이 화암광산,2023002,GRS80,181190,530368,144,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,태경화암,석회석, 강원 정선 동,임계,149,(주)태경비케이 화암광산,2023003,GRS80,180259,529698,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,태민덕암,석회석, 강원 삼척 하장,임계,89,㈜태민광업,2023001,GRS80,187622,529597,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,태민덕암,석회석, 강원 삼척 하장,임계,89,㈜태민광업,2023002,GRS80,187505,529483,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,태민덕암,석회석, 강원 삼척 하장,임계,89,㈜태민광업,2023003,GRS80,187453,529453,54,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,태영삼도,석회석, 강원 삼척 도계,고사리,94,(주)태영이엠씨,2023001,GRS80,207727,520761,166,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,태영삼도,석회석, 강원 삼척 도계,고사리,94,(주)태영이엠씨,2023002,GRS80,208561,520665,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,태영삼도,석회석, 강원 삼척 도계,고사리,94,(주)태영이엠씨,2023003,GRS80,208373,519004,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,청수,석회석, 강원 평창 미탄,예미,112,(주)태영이엠씨,2023001,GRS80,161427,523921,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,청수,석회석, 강원 평창 미탄,예미,112,(주)태영이엠씨,2023002,GRS80,161427,523921,250,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,태원심운,석회석, 강원 삼척 하장,호명,52,쌍용씨앤이(주) 동해사업소,2023001,GRS80,191445,522799,200,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,태원심운,석회석, 강원 삼척 하장,호명,52,쌍용씨앤이(주) 동해사업소,2023002,GRS80,191470,522787,80,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,태원심운,석회석, 강원 삼척 하장,호명,52,쌍용씨앤이(주) 동해사업소,2023003,GRS80,191445,522799,200,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,삼보,석회석, 충북 단양 매포,영춘,118,(주)삼보광업,2023001,GRS80,138989,494182,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,삼보,석회석, 충북 단양 매포,영춘,118,(주)삼보광업,2023002,GRS80,139188,495061,200,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,아세아,석회석, 강원 영월 주천,영월,125,아세아시멘트(주),2023001,GRS80,137955,518875,350,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,아세아,석회석, 강원 영월 주천,영월,125,아세아시멘트(주),2023002,GRS80,138407,518736,300,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,아세아,석회석, 강원 영월 주천,영월,125,아세아시멘트(주),2023003,GRS80,138065,518449,300,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,백암,규석, 전북 진안 동향,장계,82,오성훈,2023001,GRS80,254609,357736,60,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,백암,규석, 전북 진안 동향,장계,82,오성훈,2023002,GRS80,254655,357716,60,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,백암,규석, 전북 진안 동향,장계,82,오성훈,2023003,GRS80,254655,357714,60,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,백암,규석, 전북 진안 동향,장계,82,오성훈,2023004,GRS80,254650,357704,70,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,백암,규석, 전북 진안 동향,장계,82,오성훈,2023005,GRS80,254609,357736,70,NQ,○,○,○,○,×,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,에이치유엠,백운석, 충북 충주 살미,충주,35,㈜에이치유엠,2023001,GRS80,284029,481346,100,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,에이치유엠,백운석, 충북 충주 살미,충주,35,㈜에이치유엠,2023002,GRS80,284042,481354,84,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,덕용,규석, 전남 강진 도암,해남,29,(유)만덕광업,2023001,GRS80,172992,216697,90,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,덕용,규석, 전남 강진 도암,해남,29,(유)만덕광업,2023002,GRS80,172864,216606,80,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,덕용,규석, 전남 강진 도암,해남,29,(유)만덕광업,2023003,GRS80,172941,216565,80,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,덕용,규석, 전남 강진 도암,해남,29,(유)만덕광업,2023004,GRS80,172834,216537,70,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,덕용,규석, 전남 강진 도암,해남,29,(유)만덕광업,2023005,GRS80,172917,216447,70,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,덕용,규석, 전남 강진 도암,해남,29,(유)만덕광업,2023006,GRS80,172869,216405,70,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,덕용,규석, 전남 강진 도암,해남,29,(유)만덕광업,2023007,GRS80,172840,216262,100,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,삼성,납석, 경북 청도 운문,유천,31,삼성광산,2023001,GRS80,194891,341186,160,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,삼성,납석, 경북 청도 운문,유천,31,삼성광산,2023002,GRS80,194793,341234,140,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,내외,운모, 충북 영동 황간,영동,60,(주)가성이앤테크,2023001,GRS80,281294,397663,150,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,국고보조,탐광시추,2023,비금속,내외,운모, 충북 영동 황간,영동,60,(주)가성이앤테크,2023002,GRS80,281399,397696,150,NQ,○,○,○,○,○,×,×,×,Whole Core
2023,기타,민간시추,2020,금속,금성광산,몰리브덴,충북 제천 금성,제천,26,삼양마이닝㈜,5편(153ML)  20-1,,,,102.1,AQ,×,○,○,○,×,×,×,×,Whole Core
2023,기타,민간시추,2020,금속,금성광산,몰리브덴,충북 제천 금성,제천,26,삼양마이닝㈜,5편(153ML)  20-2,,,,102,AQ,×,○,○,○,×,×,×,×,Whole Core
2023,기타,민간시추,2020,금속,금성광산,몰리브덴,충북 제천 금성,제천,26,삼양마이닝㈜,5편(153ML)  20-3,,,,96,AQ,×,○,○,○,×,×,×,×,Whole Core
2023,기타,민간시추,2020,금속,금성광산,몰리브덴,충북 제천 금성,제천,26,삼양마이닝㈜,5편(153ML)  20-4,,,,84.4,AQ,×,○,○,○,×,×,×,×,Whole Core
2023,기타,민간시추,2020,금속,금성광산,몰리브덴,충북 제천 금성,제천,26,삼양마이닝㈜,5편(153ML)  20-5,,,,86.1,AQ,×,○,○,○,×,×,×,×,Whole Core
2023,기타,민간시추,2020,금속,금성광산,몰리브덴,충북 제천 금성,제천,26,삼양마이닝㈜,5편(153ML)  20-6,,,,87,AQ,×,○,○,○,×,×,×,×,Whole Core
2023,기타,민간시추,2020,금속,금성광산,몰리브덴,충북 제천 금성,제천,26,삼양마이닝㈜,5편(153ML)  20-7,,,,97,AQ,×,○,○,○,×,×,×,×,Whole Core
2023,기타,민간시추,2020,금속,금성광산,몰리브덴,충북 제천 금성,제천,26,삼양마이닝㈜,5편(153ML)  20-8,,,,92,AQ,×,○,○,○,×,×,×,×,Whole Core
2023,기타,민간시추,2020,금속,금성광산,몰리브덴,충북 제천 금성,제천,26,삼양마이닝㈜,5편(153ML)  20-9,,,,95,AQ,×,○,○,○,×,×,×,×,Whole Core
2023,기타,민간시추,2020,금속,금성광산,몰리브덴,충북 제천 금성,제천,26,삼양마이닝㈜,5편(153ML)  20-10,,,,88,AQ,×,○,○,○,×,×,×,×,Whole Core
2023,기타,민간시추,2020,금속,금성광산,몰리브덴,충북 제천 금성,제천,26,삼양마이닝㈜,5편(153ML)  20-11,,,,99,AQ,×,○,○,○,×,×,×,×,Whole Core
2023,기타,민간시추,2020,금속,금성광산,몰리브덴,충북 제천 금성,제천,26,삼양마이닝㈜,5편(153ML)  20-12,,,,103.5,AQ,×,○,○,○,×,×,×,×,Whole Core
2023,기타,민간시추,2020,금속,금성광산,몰리브덴,충북 제천 금성,제천,26,삼양마이닝㈜,5편(153ML)  20-13,,,,84,AQ,×,○,○,○,×,×,×,×,Whole Core
2022,국고보조,탐광시추,2022,금속,가사도,금.은,전남 진도 조도,,,,2201,GRS80,112497,208404,170,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,가사도,금.은,전남 진도 조도,,,,2202,GRS80,112505,208418,170,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,가사도,금.은,전남 진도 조도,,,,2203,GRS80,112505,208418,180,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,가사도,금.은,전남 진도 조도,,,,2204,GRS80,112669,208670,230,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,강원머티리얼,석회석,강원 정선 임계,,,,2201,GRS80,185669,527749,180,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,강원머티리얼,석회석,강원 정선 임계,,,,2202,GRS80,185757,527564,150,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,경기금산,석회석,충남 금산 진산,,,,2201,GRS80,235293,392010,150,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,경기금산,석회석,충남 금산 진산,,,,2202,GRS80,235144,392048,100,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,경기금산,석회석,충남 금산 진산,,,,2203,GRS80,235139,392025,112,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,관인,티탄철,경기 포천 관인,,,,2201,GRS80,220362.1,612963.8,223,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,관인,티탄철,경기 포천 관인,,,,2202,GRS80,220315.3,612841.8,270,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,관인,티탄철,경기 포천 관인,,,,2203,GRS80,220758,613502,150,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,관인,티탄철,경기 포천 관인,,,,2204,GRS80,220385.3,613086.5,180,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,관인,티탄철,경기 포천 관인,,,,2205,GRS80,220362.1,612963.8,259,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,관인,티탄철,경기 포천 관인,,,,2206,GRS80,220681,613418,100,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,관인,티탄철,경기 포천 관인,,,,2207,GRS80,220385.3,613086.5,210,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,2001,GRS80,131711,496912,270, NQ3 ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,금성,몰리브덴,충북 제천 금성,,,,2201,GRS80,129970.126,497391.6286,120,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,2002,GRS80,131715,496909,280, NQ3 ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,금성,몰리브덴,충북 제천 금성,,,,2202,GRS80,129966.6791,497366.2767,70,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,2003,GRS80,131695,497016,160, NQ3 ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,금성,몰리브덴,충북 제천 금성,,,,2203,GRS80,129966.6791,497366.2767,110,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,2004,GRS80,131032,497102,140, NQ3 ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,금성,몰리브덴,충북 제천 금성,,,,2204,GRS80,130213.6392,497363.9628,110,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,2005,GRS80,131032,497102,160, NQ3 ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,금성,몰리브덴,충북 제천 금성,,,,2205,GRS80,130042.2419,497396.9303,110,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,금성,몰리브덴,충북 제천 금성,,,,2206,GRS80,130114.5814,497385.434,170,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,금성,몰리브덴,충북 제천 금성,,,,2207,GRS80,130161.0981,497372.0581,130,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,금성,몰리브덴,충북 제천 금성,,,,2208,GRS80,130161.0981,497372.0581,110,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,대성삼척,석회석,강원 삼척 신기,,,,2201,GRS80,207605,521748,280,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,대성삼척,석회석,강원 삼척 신기,,,,2202,GRS80,207846,521818,250,NQ,,,,,,,,, Whole Core
