시료일련번호,조사지역일련번호,시추일련번호,골재종류,위도,경도,주소,시료지점명
2312,94,782,하천,35.1091667,128.9494444,부산광역시 사하구  ,NK-1_14.0
2313,94,782,하천,35.1091667,128.9494444,부산광역시 사하구  ,NK-1_14.5
2314,94,782,하천,35.1091667,128.9494444,부산광역시 사하구  ,NK-1_32.5
2315,94,782,하천,35.1091667,128.9494444,부산광역시 사하구  ,NK-1_38.0
2316,94,782,하천,35.1091667,128.9494444,부산광역시 사하구  ,NK-1_38.2
2317,94,782,하천,35.1091667,128.9494444,부산광역시 사하구  ,NK-1_50.0
2318,94,783,하천,35.2627778,129.0083333,경상남도 김해시 대동면 월촌리,NK-2_2.0
2319,94,783,하천,35.2627778,129.0083333,경상남도 김해시 대동면 월촌리,NK-2_3.8
2320,94,783,하천,35.2627778,129.0083333,경상남도 김해시 대동면 월촌리,NK-2_5.9
2321,94,783,하천,35.2627778,129.0083333,경상남도 김해시 대동면 월촌리,NK-2_9.5
2322,94,783,하천,35.2627778,129.0083333,경상남도 김해시 대동면 월촌리,NK-2_12.0
2323,94,783,하천,35.2627778,129.0083333,경상남도 김해시 대동면 월촌리,NK-2_15.0
2324,94,783,하천,35.2627778,129.0083333,경상남도 김해시 대동면 월촌리,NK-2_30.5
2325,94,783,하천,35.2627778,129.0083333,경상남도 김해시 대동면 월촌리,NK-2_35.0
2326,94,783,하천,35.2627778,129.0083333,경상남도 김해시 대동면 월촌리,NK-2_39.0
2327,94,784,하천,35.3522222,128.9238889,경상남도 김해시 상동면 감노리,NK-3_0.1
2328,94,784,하천,35.3522222,128.9238889,경상남도 김해시 상동면 감노리,NK-3_2.2
2329,94,784,하천,35.3522222,128.9238889,경상남도 김해시 상동면 감노리,NK-3_4.9
2330,94,784,하천,35.3522222,128.9238889,경상남도 김해시 상동면 감노리,NK-3_6.0
2331,94,784,하천,35.3522222,128.9238889,경상남도 김해시 상동면 감노리,NK-3_8.0
2332,94,784,하천,35.3522222,128.9238889,경상남도 김해시 상동면 감노리,NK-3_10.0
2333,94,784,하천,35.3522222,128.9238889,경상남도 김해시 상동면 감노리,NK-3_12.0
2334,94,784,하천,35.3522222,128.9238889,경상남도 김해시 상동면 감노리,NK-3_18.0
2335,94,785,하천,35.8877778,128.9077778,경상남도 밀양시 삼랑진읍 삼랑리,NK-4_0.5
2336,94,785,하천,35.8877778,128.9077778,경상남도 밀양시 삼랑진읍 삼랑리,NK-4_2.5
2337,94,785,하천,35.8877778,128.9077778,경상남도 밀양시 삼랑진읍 삼랑리,NK-4_4.5
2338,94,785,하천,35.8877778,128.9077778,경상남도 밀양시 삼랑진읍 삼랑리,NK-4_5.8
2339,94,785,하천,35.8877778,128.9077778,경상남도 밀양시 삼랑진읍 삼랑리,NK-4_8.3
2340,94,785,하천,35.8877778,128.9077778,경상남도 밀양시 삼랑진읍 삼랑리,NK-4_12.3
2341,94,785,하천,35.8877778,128.9077778,경상남도 밀양시 삼랑진읍 삼랑리,NK-4_14.8
2342,94,785,하천,35.8877778,128.9077778,경상남도 밀양시 삼랑진읍 삼랑리,NK-4_17.8
2343,94,786,하천,35.4669444,128.7791667,경상남도 밀양시 용평동 ,NK-5_3.6
2344,94,787,하천,35.3683333,128.6358333,경상남도 창원시 의창구 대산면 일동리,NK-6_0.5
2345,94,787,하천,35.3683333,128.6358333,경상남도 창원시 의창구 대산면 일동리,NK-6_3.2
2346,94,787,하천,35.3683333,128.6358333,경상남도 창원시 의창구 대산면 일동리,NK-6_6.5
2347,94,787,하천,35.3683333,128.6358333,경상남도 창원시 의창구 대산면 일동리,NK-6_9.0
2348,94,787,하천,35.3683333,128.6358333,경상남도 창원시 의창구 대산면 일동리,NK-6_12.0
2349,94,787,하천,35.3683333,128.6358333,경상남도 창원시 의창구 대산면 일동리,NK-6_15.0
2350,94,787,하천,35.3683333,128.6358333,경상남도 창원시 의창구 대산면 일동리,NK-6_20.0
2351,94,788,하천,35.3838889,128.5327778,경상남도 함안군 칠서면 이룡리,NK-7_3.2
2352,94,788,하천,35.3838889,128.5327778,경상남도 함안군 칠서면 이룡리,NK-7_6.3
2353,94,788,하천,35.3838889,128.5327778,경상남도 함안군 칠서면 이룡리,NK-7_9.3
2354,94,788,하천,35.3838889,128.5327778,경상남도 함안군 칠서면 이룡리,NK-7_12.1
2355,94,788,하천,35.3838889,128.5327778,경상남도 함안군 칠서면 이룡리,NK-7_15.3
2356,94,788,하천,35.3838889,128.5327778,경상남도 함안군 칠서면 이룡리,NK-7_18.3
2357,94,789,하천,35.2763889,128.2961111,경상남도 의령군 의령읍 대산리,NK-8_0.3
2358,94,789,하천,35.2763889,128.2961111,경상남도 의령군 의령읍 대산리,NK-8_2.3
2359,94,789,하천,35.2763889,128.2961111,경상남도 의령군 의령읍 대산리,NK-8_4.0
2360,94,789,하천,35.2763889,128.2961111,경상남도 의령군 의령읍 대산리,NK-8_5.0
2361,94,789,하천,35.2763889,128.2961111,경상남도 의령군 의령읍 대산리,NK-8_7.8
2362,94,789,하천,35.2763889,128.2961111,경상남도 의령군 의령읍 대산리,NK-8_10.3
2363,94,789,하천,35.2763889,128.2961111,경상남도 의령군 의령읍 대산리,NK-8_13.3
2364,94,789,하천,35.2763889,128.2961111,경상남도 의령군 의령읍 대산리,NK-8_15.3
2365,94,790,하천,35.4825,128.4233333,경상남도 의령군 낙서면 여의리,NK-9_0.3
2366,94,790,하천,35.4825,128.4233333,경상남도 의령군 낙서면 여의리,NK-9_2.8
2367,94,790,하천,35.4825,128.4233333,경상남도 의령군 낙서면 여의리,NK-9_5.8
2368,94,790,하천,35.4825,128.4233333,경상남도 의령군 낙서면 여의리,NK-9_9.4
2369,94,790,하천,35.4825,128.4233333,경상남도 의령군 낙서면 여의리,NK-9_12.3
2370,94,790,하천,35.4825,128.4233333,경상남도 의령군 낙서면 여의리,NK-9_16.1
2371,94,791,하천,35.5377778,128.3552778,경상남도 창녕군 이방면 현창리,NK-10_0.3
2372,94,791,하천,35.5377778,128.3552778,경상남도 창녕군 이방면 현창리,NK-10_2.8
2373,94,791,하천,35.5377778,128.3552778,경상남도 창녕군 이방면 현창리,NK-10_6.0
2374,94,791,하천,35.5377778,128.3552778,경상남도 창녕군 이방면 현창리,NK-10_9.0
2375,94,791,하천,35.5377778,128.3552778,경상남도 창녕군 이방면 현창리,NK-10_12.0
2376,94,792,하천,35.5666667,128.315,경상남도 합천군 적중면 죽고리,NK-11_0.3
2377,94,792,하천,35.5666667,128.315,경상남도 합천군 적중면 죽고리,NK-11_3.2
2378,94,792,하천,35.5666667,128.315,경상남도 합천군 적중면 죽고리,NK-11_9.0
2379,94,793,하천,35.5677778,128.2016667,경상남도 합천군 율곡면 제내리,NK-12_0.3
2380,94,793,하천,35.5677778,128.2016667,경상남도 합천군 율곡면 제내리,NK-12_3.3
2381,94,793,하천,35.5677778,128.2016667,경상남도 합천군 율곡면 제내리,NK-12_6.3
2382,94,793,하천,35.5677778,128.2016667,경상남도 합천군 율곡면 제내리,NK-12_9.8
2383,94,794,하천,35.6536111,128.3872222,대구광역시 달성군 구지면 화산리,NK-13_0.3
2384,94,795,하천,35.7466667,128.3977778,대구광역시 달성군 논공읍 상리,NK-14_0.3
2385,94,795,하천,35.7466667,128.3977778,대구광역시 달성군 논공읍 상리,NK-14_3.0
2386,94,795,하천,35.7466667,128.3977778,대구광역시 달성군 논공읍 상리,NK-14_6.0
2387,94,796,하천,35.8508333,128.3986111,경상북도 고령군 다산면 상곡리,NK-15_0.5
2388,94,796,하천,35.8508333,128.3986111,경상북도 고령군 다산면 상곡리,NK-15_3.1
2389,94,796,하천,35.8508333,128.3986111,경상북도 고령군 다산면 상곡리,NK-15_7.2
2390,94,796,하천,35.8508333,128.3986111,경상북도 고령군 다산면 상곡리,NK-15_10.0
2391,94,797,하천,35.9072222,128.4027778,경상북도 성주군 선남면 ,NK-16_0.5
2392,94,797,하천,35.9072222,128.4027778,경상북도 성주군 선남면 ,NK-16_9.0
2393,94,797,하천,35.9072222,128.4027778,경상북도 성주군 선남면 ,NK-16_11.4
2394,94,797,하천,35.9072222,128.4027778,경상북도 성주군 선남면 ,NK-16_13.0
2395,94,799,하천,35.9636111,129.2388889,경상북도 경주시 강동면 호명리,NK-18_4.0
2396,94,800,하천,35.8816667,128.2205556,경상북도 경주시  ,NK-19_0.5
2397,94,800,하천,35.8816667,128.2205556,경상북도 경주시  ,NK-19_2.8
2398,94,800,하천,35.8816667,128.2205556,경상북도 경주시  ,NK-19_3.8
2399,94,800,하천,35.8816667,128.2205556,경상북도 경주시  ,NK-19_4.8
2400,94,801,하천,34.0694444,128.3905556,경상북도 칠곡군 석적읍 남율리,NK-20_0.3
