기관코드,대분류,중분류,소분류,세분류,속명,종명,명칭,이명,자료수집번호(통합),자료세부분류번호,수량,사진분류,규격,상태,수집방법,현 상태,데이터기준일자
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,자루바다표고,해당없음,JFNM-21780,JFNM-AL-536,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,진두말,해당없음,JFNM-21781,JFNM-AL-537,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,진두말,해당없음,JFNM-21782,JFNM-AL-538,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,진두말,해당없음,JFNM-21783,JFNM-AL-539,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,모자반,해당없음,JFNM-21784,JFNM-AL-540,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,모자반,해당없음,JFNM-21785,JFNM-AL-541,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,비단망사,해당없음,JFNM-21786,JFNM-AL-542,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,마디잘록이,해당없음,JFNM-21787,JFNM-AL-543,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,검은서실,해당없음,JFNM-21788,JFNM-AL-544,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,우뭇가사리,해당없음,JFNM-21789,JFNM-AL-545,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,털지누아리,해당없음,JFNM-21790,JFNM-AL-546,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,참곱슬이,해당없음,JFNM-21791,JFNM-AL-547,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,부챗살,해당없음,JFNM-21792,JFNM-AL-548,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,납작갈라가라,해당없음,JFNM-21793,JFNM-AL-549,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,붉은까막살,해당없음,JFNM-21794,JFNM-AL-550,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,애기마디잘록이,해당없음,JFNM-21795,JFNM-AL-551,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,꼬시래기,해당없음,JFNM-21796,JFNM-AL-552,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,지충이,해당없음,JFNM-21797,JFNM-AL-553,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,지충이,해당없음,JFNM-21798,JFNM-AL-554,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,지충이,해당없음,JFNM-21799,JFNM-AL-555,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,지충이,해당없음,JFNM-21800,JFNM-AL-556,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,지충이,해당없음,JFNM-21801,JFNM-AL-557,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,지충이,해당없음,JFNM-21802,JFNM-AL-558,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,모자반,해당없음,JFNM-21803,JFNM-AL-559,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,모자반,해당없음,JFNM-21804,JFNM-AL-560,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,모자반,해당없음,JFNM-21805,JFNM-AL-561,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,모자반,해당없음,JFNM-21806,JFNM-AL-562,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,구멍갈파래,해당없음,JFNM-21807,JFNM-AL-563,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,구멍갈파래,해당없음,JFNM-21808,JFNM-AL-564,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,구멍갈파래,해당없음,JFNM-21809,JFNM-AL-565,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,플로카미윰,해당없음,JFNM-21810,JFNM-AL-566,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,플로카미윰,해당없음,JFNM-21811,JFNM-AL-567,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,비단풀,해당없음,JFNM-21812,JFNM-AL-568,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,비단풀,해당없음,JFNM-21813,JFNM-AL-569,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,비단풀,해당없음,JFNM-21814,JFNM-AL-570,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,잔가시모자반,해당없음,JFNM-21815,JFNM-AL-571,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,잔가시모자반,해당없음,JFNM-21816,JFNM-AL-572,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,잔가시모자반,해당없음,JFNM-21817,JFNM-AL-573,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,잔가시모자반,해당없음,JFNM-21818,JFNM-AL-574,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,잔가시모자반,해당없음,JFNM-21819,JFNM-AL-575,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,잔가시모자반,해당없음,JFNM-21820,JFNM-AL-576,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,잔가시모자반,해당없음,JFNM-21821,JFNM-AL-577,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,꿩고리풀,해당없음,JFNM-21822,JFNM-AL-578,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,꿩고리풀,해당없음,JFNM-21823,JFNM-AL-579,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,꿩고리풀,해당없음,JFNM-21824,JFNM-AL-580,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,꿩고리풀,해당없음,JFNM-21825,JFNM-AL-581,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,꿩고리풀,해당없음,JFNM-21826,JFNM-AL-582,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,꿩고리풀,해당없음,JFNM-21827,JFNM-AL-583,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,넓은홑파래,해당없음,JFNM-21828,JFNM-AL-584,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,넓은홑파래,해당없음,JFNM-21829,JFNM-AL-585,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,넓은홑파래,해당없음,JFNM-21830,JFNM-AL-586,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,격자파래,해당없음,JFNM-21831,JFNM-AL-587,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,격자파래,해당없음,JFNM-21832,JFNM-AL-588,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,격자파래,해당없음,JFNM-21833,JFNM-AL-589,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,격자파래,해당없음,JFNM-21834,JFNM-AL-590,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,격자파래,해당없음,JFNM-21835,JFNM-AL-591,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
JFNM,식물,해조류,해당없음,해당없음,해당없음,해당없음,구멍갈파래,해당없음,JFNM-21836,JFNM-AL-592,1,해조류,해당없음 ,건조,자체,해양수장고,2016-09-30
